run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.3762237523004893,0.3879132923438828,0.19247212746681158,0.18409789682544725,0.08005658947061288,0.08005658947061288,13.997544335093119,128-128-128,512,1000,452,1137.7748300000094
2,187,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.3849320407965988,0.400067689144629,0.18224731325401938,0.17311362076011327,0.06685050473948745,0.06685050473948745,41.898899336806714,128-128-128,512,1000,444,1093.807760389056
3,377,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.36946368403841906,0.410032137427889,0.18257048827423455,0.16387242551352504,0.06163175731188625,0.06163175731188625,37.78236674545442,128-128-128,512,1000,314,738.6719949920662
4,440,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.43806310570167445,0.44668182309432813,0.19828103862091823,0.19362345485259747,0.04502513648387771,0.04502513648387771,31.252541037213255,128-128-128,512,1000,576,1540.4294768138789
5,520,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.375760271224048,0.393991858463139,0.17482669017252628,0.16453214577098996,0.08826473081760991,0.08826473081760991,42.65382083352287,128-128-128,512,1000,576,1386.526026813779
6,541,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.5057710555457223,0.5143628473990856,0.21673793019444013,0.2128217235623172,0.03637513563251838,0.03637513563251838,21.966494105884113,128-128-128,512,1000,696,1668.8311550947838
7,721,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.3436460918155427,0.34840678018160953,0.18917776072327516,0.18323758397668924,0.08121521973524531,0.08121521973524531,12.058927564632423,128-128-128,512,1000,507,1311.1983820102178
8,869,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.4297425792034285,0.44301298732662947,0.2014997749572433,0.1955219447000508,0.036082234883100237,0.036082234883100237,16.534982317872668,128-128-128,512,1000,525,1278.8919675368816
9,926,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.3325770962659708,0.3647177109551534,0.17323890460241279,0.15246903354657146,0.09067488412449683,0.09067488412449683,37.75552138048291,128-128-128,512,1000,271,719.5721826343797
10,933,400,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.37121979447578335,0.40350788813570937,0.18887040610879124,0.17277775353604174,0.058135161142224265,0.058135161142224265,9.432426985769304,128-128-128,512,1000,436,1158.6396917840466
