run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
70,926,927,4,100000,None,10,CsplineN,relu,8,-16,0,None,0.317516295209837,0.2426389431148683,0.1727176062648874,0.0876054853048767,0.0299892110890428,0.009659212733557,0.0283522126606152,0.0137898717773678,0.026787011394792,0.0120382842325234,256-256-256,512,1000,268,13466.92714735004,5.225240529049188,13621.408768457826,NVIDIA A40
71,926,927,4,100000,None,10,CsplineN,relu,12,-16,0,None,0.4252498586014468,0.2757773530248469,0.1924588964966612,0.0775497053030025,0.0313287976574,0.0091803491455615,0.0296517461911359,0.01299174345027,0.041900001790002,0.0123024531208016,128-128-128,512,1000,241,13548.971818688093,4.986973772058263,13728.86908926908,NVIDIA A40
72,926,927,4,100000,None,10,CsplineN,relu,12,-16,0,None,0.5421456949466457,0.2743454496935037,0.2233293330008366,0.0575169854723948,0.0220923806718256,0.0074492937318233,0.0223664050604959,0.0082046680929132,0.0196018066133131,0.0044986334526969,256-256-256,512,1000,253,15324.903665044112,5.293315212940797,15509.064040561903,NVIDIA A40
73,933,934,4,100000,None,5,CsplineN,relu,8,-16,0,None,0.1957637418578382,0.1931293214806373,0.1238555141468269,0.0846678534740439,0.0426144124576744,0.0149075645498442,0.039042614874064,0.0217843092364567,0.0335503985104863,0.009418603984892,128-128-128,512,1000,347,12567.211270722792,5.674205977004021,12628.772545214975,NVIDIA A40
74,933,934,4,100000,None,5,CsplineN,relu,8,-16,0,None,0.1575278003078818,0.1912830420144345,0.107301743114724,0.0960775247559252,0.0418254972828497,0.0159080060110651,0.0392512440397497,0.0203404501585348,0.0367498281951489,0.0085470764282107,256-256-256,512,1000,345,12349.5866914629,5.383815037086606,12408.366707512876,NVIDIA A40
75,933,934,4,100000,None,5,CsplineN,relu,12,-16,0,None,0.3795589070492481,0.3060213186663025,0.1719870246944048,0.0903241299842507,0.0325490388023073,0.0147870572385527,0.0331641514628372,0.0166129585122501,0.0312741408330039,0.0197240253518139,128-128-128,512,1000,260,10020.602795676095,5.28438425809145,10087.042063783156,NVIDIA A40
76,933,934,4,100000,None,5,CsplineN,relu,12,-16,0,None,0.3817716693796703,0.2533270666423503,0.191024657701532,0.0880738234323704,0.0256206967385352,0.0096915888716219,0.0234274681009578,0.0123782381988391,0.0294157001623515,0.0121298066169676,256-256-256,512,1000,344,12467.089783499949,5.425436899065971,12541.907454943052,NVIDIA A40
77,933,934,4,100000,None,10,CsplineN,relu,8,-16,0,None,0.5294791157659202,0.2581119933183574,0.2150425687493743,0.0573817247639455,0.0283441092713829,0.0101617282171642,0.0276175865720176,0.0137547992285206,0.0395307052683785,0.0191911959599186,128-128-128,512,1000,262,15346.392899097877,5.200288909021765,15543.514293679036,NVIDIA A40
78,933,934,4,100000,None,10,CsplineN,relu,8,-16,0,None,0.2287857709888688,0.2242096386438975,0.1258600715674132,0.0965590010372274,0.0351557209643283,0.0136261505047579,0.0333908849867614,0.0168508056688913,0.0322947062231034,0.0117533508025205,256-256-256,512,1000,325,16777.45687716105,5.408470474183559,16940.641985790106,NVIDIA A40
79,933,934,4,100000,None,10,CsplineN,relu,12,-16,0,None,0.2779403192688526,0.2564715577262859,0.1718584434977088,0.090802367691895,0.0303909090552497,0.0120552463201072,0.0290228093823884,0.0130013568786428,0.033585688716153,0.0143324371941695,128-128-128,512,1000,239,14456.995650456984,5.393718285951763,14652.94876196282,NVIDIA A40
80,933,934,4,100000,None,10,CsplineN,relu,12,-16,0,None,0.2434103268174561,0.2724181945887711,0.1301003695744909,0.1178869455209213,0.0400353343385841,0.0204974615825384,0.0417224353205095,0.0183549184011705,0.0345735452823719,0.0127280435850578,256-256-256,512,1000,265,16021.863596831914,5.554867117898539,16213.964585392036,NVIDIA A40
81,0,1,8,100000,None,5,CsplineN,relu,8,-16,0,None,0.1867547701605065,0.2279818141397172,0.1108568169158374,0.1030903875201118,0.0419009434966876,0.0226024870263101,0.0438152169673379,0.0209923121600736,0.1203623690222963,0.0128665380195718,128-128-128,512,1000,185,5166.201898102881,5.826022936031222,5228.093683494022,NVIDIA A40
82,0,1,8,100000,None,5,CsplineN,relu,8,-16,0,None,0.0540742178577444,0.0912450592005139,0.0383053918643205,0.0611571004290923,0.0530276329127557,0.0347169305564306,0.055586479774628,0.0336371140464432,0.1016361866034055,0.0167270163448294,256-256-256,512,1000,149,4266.404673395911,5.980145259993151,4328.808590861969,NVIDIA A40
83,0,1,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.1718212198742595,0.1925310322453901,0.1132402705964019,0.1009377430944105,0.0527330773140896,0.0306193822843165,0.0510166177126368,0.0293760718358521,0.0636216996861221,0.0152125594218611,128-128-128,512,1000,189,6489.583755912026,5.982947354903445,6573.621110314969,NVIDIA A40
84,0,1,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.0168338544413849,0.0632329593756288,0.0093442198062139,0.0212931756971246,0.1152548604290312,0.0796848125396357,0.1148440598834942,0.0714013956919794,0.1324374242050743,0.0210242516497451,256-256-256,512,1000,147,5114.97580113099,6.35097406595014,5193.162249768153,NVIDIA A40
