run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,0,12,100000,,5,MAFN,relu,8,-5,0,,9.02945262252233e-08,6.486839466697087e-07,0.0010000000000000005,4.336808689942018e-19,43.79707794215096,44.9062323488807,66.53362958995454,23.362827816020925,2.5963537411966167,0.031914921743187476,128-128-128,512,100,62,168.59564310777932
2,0,0,12,100000,,5,MAFN,relu,8,-5,0,,5.7490469152486836e-08,4.939271978349336e-07,0.0010000000000000005,4.336808689942018e-19,14006609541.07755,45300024900.5708,38602009926.759796,28067746177.342598,2.382697331757769,0.015646636817540988,256-256-256,512,100,100,323.5231343554333
3,0,0,12,100000,,5,MAFN,relu,8,-5,0,,1.0278954084377955e-11,7.887828412426782e-11,0.0010000000000000005,4.336808689942018e-19,44.38073897129032,35.2144249899415,63.41234859273503,18.387491953042222,2.030329218339916,0.022393137235785947,128-128-128,1024,100,100,162.42295491695404
4,0,0,12,100000,,5,MAFN,relu,8,-5,0,,1.1475524997285255e-10,8.583667916302892e-10,0.0010000000000000005,4.336808689942018e-19,3.3672113801844276e+23,1.0921645072419463e+24,9.306120854835597e+23,6.765072298926768e+23,3.826021491029043,0.030922398910336397,256-256-256,1024,100,100,171.00747710838914
5,0,0,12,100000,,10,MAFN,relu,8,-5,0,,2.012694431712977e-10,2.006792791416556e-09,0.0010000000000000005,4.336808689942018e-19,33.31212666587848,29.201258147622397,40.625426087104444,15.817939106504317,1.6665124666973372,0.031077658394143663,128-128-128,512,100,70,429.2483359295875
6,0,0,12,100000,,10,MAFN,relu,8,-5,0,,0.02056661805755261,0.07898384354719473,0.01148985923504894,0.04207551953089172,93.60403502118382,189.2718997151424,225.49448397895645,116.24368954657048,2.113261104198442,0.026137308488920253,256-256-256,512,100,100,591.6374629866332
7,0,0,12,100000,,10,MAFN,relu,8,-5,0,,0.002559939259072742,0.012568398509741303,0.0010258458723666436,0.00015685420310803625,23.68290163185149,19.846666038859766,28.92275338258137,10.147415948004237,2.580547784870735,0.018899657947253415,128-128-128,1024,100,100,303.62781471852213
8,0,0,12,100000,,10,MAFN,relu,8,-5,0,,0.001158156548112498,0.005168836960914894,0.0010136534341757355,0.00014894138279922207,22.349374480865844,19.682533969399145,26.625025827773957,10.976734492103203,0.9477682980487604,0.02706319229964499,256-256-256,1024,100,100,269.245669413358
