run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
173,440,441,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,441,NVIDIA A40
174,440,441,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,441,NVIDIA A40
175,440,441,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,441,NVIDIA A40
175,978294,978295,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,978295,NVIDIA A40
175,592386,592387,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,592387,NVIDIA A40
175,563813,563814,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,563814,NVIDIA A40
176,563813,563814,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,563814,NVIDIA A40
176,710031,710032,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,710032,NVIDIA A40
177,520,521,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,521,NVIDIA A40
178,520,521,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,521,NVIDIA A40
179,520,521,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,521,NVIDIA A40
179,105132,105133,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,105133,NVIDIA A40
180,105132,105133,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,105133,NVIDIA A40
181,541,542,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,542,NVIDIA A40
182,541,542,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,542,NVIDIA A40
183,541,542,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,542,NVIDIA A40
184,541,542,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,542,NVIDIA A40
184,810886,810887,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,810887,NVIDIA A40
185,721,722,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,722,NVIDIA A40
186,721,722,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,722,NVIDIA A40
187,721,722,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,722,NVIDIA A40
187,821433,821434,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,821434,NVIDIA A40
187,443267,443268,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,443268,NVIDIA A40
187,978916,978917,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,978917,NVIDIA A40
187,229272,229273,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,229273,NVIDIA A40
187,276741,276742,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,276742,NVIDIA A40
188,276741,276742,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,276742,NVIDIA A40
189,869,870,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,870,NVIDIA A40
190,869,870,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,870,NVIDIA A40
191,869,870,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,870,NVIDIA A40
192,869,870,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,870,NVIDIA A40
192,235536,235537,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,235537,NVIDIA A40
193,926,927,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,927,NVIDIA A40
194,926,927,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,927,NVIDIA A40
195,926,927,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,927,NVIDIA A40
196,926,927,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,927,NVIDIA A40
197,933,934,64,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,934,NVIDIA A40
198,933,934,64,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,934,NVIDIA A40
199,933,934,64,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,934,NVIDIA A40
200,933,934,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,934,NVIDIA A40
200,402839,402840,64,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,402840,NVIDIA A40
201,0,1,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,1,NVIDIA A40
202,0,1,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,1,NVIDIA A40
203,0,1,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,1,NVIDIA A40
204,0,1,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,1,NVIDIA A40
205,187,188,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,188,NVIDIA A40
206,187,188,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,188,NVIDIA A40
207,187,188,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,188,NVIDIA A40
207,511595,511596,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,511596,NVIDIA A40
208,511595,511596,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,511596,NVIDIA A40
209,377,378,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,378,NVIDIA A40
210,377,378,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,378,NVIDIA A40
211,377,378,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,378,NVIDIA A40
211,326159,326160,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,326160,NVIDIA A40
211,456147,456148,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,456148,NVIDIA A40
211,911215,911216,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,911216,NVIDIA A40
212,911215,911216,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,911216,NVIDIA A40
212,271869,271870,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,271870,NVIDIA A40
213,440,441,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,441,NVIDIA A40
214,440,441,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,441,NVIDIA A40
215,440,441,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,441,NVIDIA A40
215,978294,978295,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,978295,NVIDIA A40
215,592386,592387,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,592387,NVIDIA A40
215,563813,563814,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,563814,NVIDIA A40
216,563813,563814,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,563814,NVIDIA A40
217,520,521,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,521,NVIDIA A40
218,520,521,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,521,NVIDIA A40
219,520,521,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,521,NVIDIA A40
219,105132,105133,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,105133,NVIDIA A40
219,734748,734749,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,734749,NVIDIA A40
220,734748,734749,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,734749,NVIDIA A40
220,593422,593423,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,593423,NVIDIA A40
220,489261,489262,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,489262,NVIDIA A40
221,541,542,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,542,NVIDIA A40
222,541,542,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,542,NVIDIA A40
223,541,542,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,542,NVIDIA A40
224,541,542,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,542,NVIDIA A40
225,721,722,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,722,NVIDIA A40
226,721,722,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,722,NVIDIA A40
227,721,722,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,722,NVIDIA A40
228,721,722,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,722,NVIDIA A40
228,821433,821434,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,821434,NVIDIA A40
229,869,870,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,870,NVIDIA A40
230,869,870,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,870,NVIDIA A40
231,869,870,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,870,NVIDIA A40
232,869,870,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,870,NVIDIA A40
232,235536,235537,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,235537,NVIDIA A40
233,926,927,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,927,NVIDIA A40
234,926,927,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,927,NVIDIA A40
235,926,927,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,927,NVIDIA A40
236,926,927,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,927,NVIDIA A40
237,933,934,100,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,934,NVIDIA A40
238,933,934,100,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,934,NVIDIA A40
239,933,934,100,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,934,NVIDIA A40
240,933,934,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,934,NVIDIA A40
240,402839,402840,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,402840,NVIDIA A40
240,103798,103799,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,103799,NVIDIA A40
240,29341,29342,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,29342,NVIDIA A40
240,707240,707241,100,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,707241,NVIDIA A40
241,0,1,200,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,1,NVIDIA A40
242,0,1,200,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,1,NVIDIA A40
243,0,1,200,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,1,NVIDIA A40
244,0,1,200,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,1,NVIDIA A40
245,187,188,200,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,188,NVIDIA A40
246,187,188,200,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,188,NVIDIA A40
247,187,188,200,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,188,NVIDIA A40
248,187,188,200,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,188,NVIDIA A40
249,377,378,200,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,378,NVIDIA A40
250,377,378,200,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,378,NVIDIA A40
