run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.007156942946127427,0.0373731817956114,0.008587811816129342,0.03225646342748063,0.15271724170274154,0.06486117079540522,0.14775295246556408,0.07321608252651543,4.054717537451117,0.3292706499204836,128-128-128,256,1000,470,3154.726609950885
2,187,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.01251110104344847,0.04399908276130702,0.012351246305795907,0.02961523879185088,0.12302060635237529,0.05337607035421127,0.12339927147998157,0.056011799911196425,3.5782891304026876,0.24355913209385496,128-128-128,256,1000,356,2309.6093978323042
3,377,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.0009548154212218227,0.007989187658409952,0.0016234821858933724,0.004827077464761414,0.28310430986805013,0.13955398668079977,0.27248110573493606,0.15603559123490673,6.578557258839837,0.22383067251966937,128-128-128,256,1000,313,2017.2640030309558
4,440,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.004759028523713481,0.032275309871174336,0.004061378033198194,0.01585620736165435,0.19674815774745327,0.08839630507083301,0.19916777130253913,0.09517891359986771,5.680264308093492,0.1671681524024807,128-128-128,256,1000,363,2406.4550811089575
5,520,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.027728376027098704,0.09993214219775301,0.02752749337367714,0.05932656728682261,0.11166483278110814,0.050888086467794,0.10976823400883767,0.05911693886592037,3.13687357918667,0.20648631422140462,128-128-128,256,1000,295,1785.9017315572128
6,541,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.02546034170193456,0.07320667507785307,0.025357478172180387,0.05515646702083618,0.11476166004873886,0.0522950459967305,0.11306215875659702,0.053677726978606746,3.2354519609721377,0.29285961778108066,128-128-128,256,1000,343,2036.0132329333574
7,721,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.013800427891696726,0.05220456936172741,0.017542537250226916,0.047947968820460526,0.14439214824999394,0.06913906785160492,0.1496016776138594,0.07242502353717611,4.61937175789758,0.2827922050863493,128-128-128,256,1000,426,2136.8640813445672
8,869,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.10018163402509188,0.182652834063107,0.07153495512560934,0.08980752669830455,0.07366918627368989,0.031958040381091075,0.07407778082158879,0.033139094674787005,1.8475179913147532,0.28030124463178846,128-128-128,256,1000,435,2126.152543950826
9,926,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.009543389088168857,0.05454433705384549,0.010096583080243844,0.03359437628945045,0.1481416614382837,0.07163703697267239,0.14399894992463522,0.0734710751568792,4.112682968349064,0.30248627816139606,128-128-128,256,1000,343,1573.0759670203552
10,933,100,100000,corr,5,RealNVPN,relu,8,-5,0,None,0.03438236708018978,0.09717871250935863,0.03162119586688869,0.0646347418696541,0.10499415638870709,0.0444988073455643,0.10308383109545227,0.049566705508744514,3.1941240899788683,0.20131331810240827,128-128-128,256,1000,343,1451.0374952713028
