run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,1,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0013178828415263,0.0255533118049964,0.0017145585062814,0.0110207972777187,0.2867300300514779,0.1661523638217181,0.2852540233169217,0.1801260365846282,54.43162693040101,3.5358575491661184,128-128-128,256,2,230,40.56720487202983
2,187,188,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0009546124965974,0.0204670812180197,0.0015796190740814,0.009749182390921,0.293308231044139,0.1620283433290144,0.2919058505535283,0.1810173683843514,61.97906002020032,4.53633891832239,128-128-128,256,2,218,35.145849635940976
3,377,378,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,1.0655887744897642e-05,0.0004638307839806,0.001006982513882,0.0003988268043008,1.412491346697191,0.5677377419971597,1.3639049255646718,0.7459051340893325,390.5229466217076,1.2676339906819687,128-128-128,256,2,149,36.29273121699225
4,440,441,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0050538058815949,0.0380112739536933,0.0049650277076121,0.0240546505480194,0.1383763544474497,0.07064563239559,0.1339858817622587,0.07208270649023,32.73188446286707,2.479643266786096,128-128-128,256,2,212,43.16014249797445
5,520,521,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,2.1282933253115947e-22,1.9044259168687742e-20,0.001,4.336808689942019e-19,1.4307502584741272,0.5521056066420524,1.3845866124767248,0.7217454968883633,333.1644828938398,0.9897815655944016,128-128-128,256,2,163,39.882369064958766
6,541,542,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,4.8831081126530985e-14,4.223287053290997e-12,0.001,4.336808689942019e-19,1.3932120919818105,0.5331155608691915,1.3009270139080875,0.7512993156130742,415.4441680200778,0.859888904794239,128-128-128,256,2,193,39.6542010580888
7,721,722,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.000478220690318,0.0094357295988359,0.0012392313116563,0.0050024020283406,0.2355624050547669,0.1021152244870265,0.2320909274347061,0.1324578729817543,92.55757814001028,0.2208834965882571,128-128-128,256,2,229,36.559223748976365
8,869,870,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0420830626439079,0.1341046969799514,0.0311574784130585,0.0674821425981832,0.0950680403311396,0.0575570646241502,0.0948003662378667,0.0637233151394415,29.6500977251208,2.3923114022233376,128-128-128,256,2,613,36.692513368907385
9,926,927,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0008845410257085,0.0206947453632272,0.0015005590256414,0.0097185250145246,0.2969049728877754,0.1677139259853743,0.2767925987725239,0.1743685725371155,91.25052162625836,3.3008076332436604,128-128-128,256,2,158,37.90583405690268
10,933,934,1000,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0007969817434632,0.0133006186644021,0.0015748234826292,0.0081678864968617,0.2950755501673711,0.1641738051691826,0.2864983668267955,0.1828140498195541,91.03193693696127,3.353309730318464,128-128-128,256,2,215,39.38894115004223
