run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
12,0,16,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.40273569253681374,0.44015153368337573,0.20007069274340977,0.1810438030337316,0.03034819022597731,0.03034819022597731,0.4645870831011994,256-256-256,512,1000,115,770.9066249378957
13,0,32,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.502201915326642,0.5089971234200621,0.2199157063929819,0.21729521522965653,0.024860611363538898,0.024860611363538898,0.17734510441653217,128-128-128,512,1000,276,734.2820834699087
14,0,32,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.4855012250117055,0.5012052058028783,0.22010272548890464,0.21484685957344535,0.01736764827079302,0.01736764827079302,0.11635888224621406,256-256-256,512,1000,176,493.7440116740763
15,0,32,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.3681590558811941,0.39933133449438984,0.19184781286394179,0.1749741026562016,0.0538748028518541,0.0538748028518541,0.5060291804203942,128-128-128,512,1000,176,1378.8324167658575
16,0,32,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.29373674827674073,0.3367960300999605,0.17840964068804271,0.14786422358306334,0.0571296197698891,0.0571296197698891,0.6400276955357468,256-256-256,512,1000,103,754.9146209643222
17,0,64,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.48912061438735527,0.5042911635323901,0.21843059163209666,0.21416062187643362,0.030730345759297895,0.030730345759297895,0.24116149825705663,128-128-128,512,1000,317,903.7257059398107
18,0,64,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.3812833289236421,0.4254796086926201,0.19816189789395922,0.17848643450722357,0.03719713895502535,0.03719713895502535,0.4456621392773248,256-256-256,512,1000,145,416.1655931789428
19,0,64,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.4812021962644798,0.4910840646339563,0.21962821934577026,0.21523988330355207,0.03737798107858506,0.03737798107858506,0.35019000738437656,128-128-128,512,1000,224,1383.6682037268765
20,0,64,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.3304435352664541,0.3769019870963191,0.1846642735448712,0.1634813305741434,0.07236112433008529,0.07236112433008529,0.7355914945299115,256-256-256,512,1000,125,713.5080581917427
21,0,100,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.34149554171392077,0.3307864323278268,0.16236157001399246,0.1672271044181233,0.11567196618950042,0.11567196618950042,1.05700756953931,128-128-128,512,1000,388,1016.4842754099518
22,0,100,100000,corr,5,MAFN,relu,8,-5,0,None,-1,0.186063397445374,0.17598305399712666,0.11058609227195247,0.10773281288343542,0.16875051597641266,0.16875051597641266,2.0575664046399558,256-256-256,512,1000,173,462.3382122050971
23,0,100,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.3737857798317693,0.37972026972743056,0.18141924546996166,0.17434533639224498,0.0892750943671111,0.0892750943671111,1.7489334710685895,128-128-128,512,1000,291,1432.8155924999155
24,0,100,100000,corr,10,MAFN,relu,8,-5,0,None,-1,0.34244937934974884,0.38442562076354514,0.18341743235217128,0.16255600066006687,0.057044265928192714,0.057044265928192714,0.7962135889599598,256-256-256,512,1000,141,692.7646695086733
