run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
41,0,32,100000,corr,5,CsplineN,relu,12,-16,0,,-1,0.18750968310701083,0.16953222290244924,0.111381352296021,0.10562125642695536,0.11096600123242066,0.11096600123242066,0.28453623206209044,256-256-256,512,1000,118,3148.854019233957
42,0,32,100000,corr,5,CsplineN,relu,12,-16,0,,-1,0.15132676202430675,0.10866861148895848,0.10997368063158837,0.10467923541348312,0.09415784259574514,0.09415784259574514,0.30741378831620564,512-512-512,512,1000,104,2776.100624355022
43,0,32,100000,corr,10,CsplineN,relu,8,-16,0,,-1,3.573859666201038e-68,0.0,0.0010000000000000002,0.0010000000000000002,4.7652752301891255,4.7652752301891255,0.9327540628276888,128-128-128,512,1000,1,117.10130336182192
44,0,32,100000,corr,10,CsplineN,relu,8,-16,0,,-1,1.3714383837801822e-115,0.0,0.0010000000000000002,0.0010000000000000002,4.756670674589419,4.756670674589419,0.982564103940501,256-256-256,512,1000,1,117.9365678881295
45,0,32,100000,corr,10,CsplineN,relu,8,-16,0,,-1,0.17964691729003943,0.17758410296873128,0.11809486472078728,0.10591956042323827,0.08721287706356809,0.08721287706356809,0.29339667949882786,512-512-512,512,1000,95,4443.632172305137
46,0,32,100000,corr,10,CsplineN,relu,12,-16,0,,-1,2.7444188730967964e-57,0.0,0.0010000000000000002,0.0010000000000000002,4.896096782103687,4.896096782103687,1.1796818059149123,128-128-128,512,1000,1,127.09824700513855
47,0,32,100000,corr,10,CsplineN,relu,12,-16,0,,-1,1.8667703416070378e-61,0.0,0.0010000000000000002,0.0010000000000000002,4.771997373541131,4.771997373541131,0.7655736987702129,256-256-256,512,1000,1,151.91676772385836
48,0,32,100000,corr,10,CsplineN,relu,12,-16,0,,-1,0.14324521928129372,0.11054545401910229,0.09615084898444046,0.09128266100368129,0.09202321582059282,0.09202321582059282,0.32882450598039525,512-512-512,512,1000,93,5038.6922554615885
49,0,64,100000,corr,5,CsplineN,relu,8,-16,0,,-1,8.608736446377863e-91,0.0,0.0010000000000000002,0.0010000000000000002,5.14573794262677,5.14573794262677,2.0783374143164113,128-128-128,512,1000,1,52.66078325500712
50,0,64,100000,corr,5,CsplineN,relu,8,-16,0,,-1,0.006310582014329893,4.94282535876302e-15,0.0010000000000000002,0.004228428353038233,0.7291235486572389,0.7291235486572389,3.7527400153888295,256-256-256,512,1000,30,714.8924924801104
51,0,64,100000,corr,5,CsplineN,relu,8,-16,0,,-1,0.10131815744866225,0.02604944139061382,0.03221490552717452,0.0711065948719891,0.1503421461866636,0.1503421461866636,0.5350149918807935,512-512-512,512,1000,102,2358.543764675036
52,0,64,100000,corr,5,CsplineN,relu,12,-16,0,,-1,0.22967443308561414,0.2079594253786577,0.16517213249683285,0.14006942650232249,0.07437033893509606,0.07437033893509606,0.4798603356857195,128-128-128,512,1000,515,13577.651805728674
53,0,64,100000,corr,5,CsplineN,relu,12,-16,0,,-1,0.06542448018095934,0.0096279739813961,0.00950369259707692,0.046285145585598396,0.22003059593547308,0.22003059593547308,0.5285075705000574,256-256-256,512,1000,309,8048.794687060639
54,0,64,100000,corr,5,CsplineN,relu,12,-16,0,,-1,0.13567049141002127,0.08268330798281798,0.06173173459693984,0.0845188987728924,0.12620661161987695,0.12620661161987695,0.5041590183194427,512-512-512,512,1000,96,2546.3329033302143
55,0,64,100000,corr,10,CsplineN,relu,8,-16,0,,-1,7.952173207914636e-164,0.0,0.0010000000000000002,0.0010000000000000002,5.323728794220443,5.323728794220443,0.6960031217246498,128-128-128,512,1000,1,108.83729262696579
56,0,64,100000,corr,10,CsplineN,relu,8,-16,0,,-1,1.7516870537101835e-97,0.0,0.0010000000000000002,0.0010000000000000002,5.36884726927127,5.36884726927127,1.5459588329631262,256-256-256,512,1000,1,117.91305200615898
57,0,64,100000,corr,10,CsplineN,relu,8,-16,0,,-1,2.317651253533239e-77,0.0,0.0010000000000000002,0.0010000000000000002,5.167012056679244,5.167012056679244,1.1569148897715567,512-512-512,512,1000,1,114.25526032503694
58,0,64,100000,corr,10,CsplineN,relu,12,-16,0,,-1,2.7841558426737712e-130,0.0,0.0010000000000000002,0.0010000000000000002,5.37229430281621,5.37229430281621,0.5808295218175882,128-128-128,512,1000,1,244.81791701493785
59,0,64,100000,corr,10,CsplineN,relu,12,-16,0,,-1,1.9015592211297603e-147,0.0,0.0010000000000000002,0.0010000000000000002,5.334349495594328,5.334349495594328,0.4993601828086864,256-256-256,512,1000,1,191.5455689560622
60,0,64,100000,corr,10,CsplineN,relu,12,-16,0,,-1,2.2994436322591166e-88,0.0,0.0010000000000000002,0.0010000000000000002,5.216195912614841,5.216195912614841,0.9529047652536099,512-512-512,512,1000,1,274.84796317573637
61,0,100,100000,corr,5,CsplineN,relu,8,-16,0,,-1,4.2317122847757407e-44,0.0,0.0010000000000000002,0.0010000000000000002,5.099179121211616,5.099179121211616,0.9271874217682822,128-128-128,512,1000,1,74.07486326387152
62,0,100,100000,corr,5,CsplineN,relu,8,-16,0,,-1,2.9397907387302485e-21,0.0,0.0010000000000000002,0.0010000000000000002,4.9893570315788,4.9893570315788,2.237592082391567,256-256-256,512,1000,1,72.98993836296722
63,0,100,100000,corr,5,CsplineN,relu,8,-16,0,,-1,7.847683273231689e-44,0.0,0.0010000000000000002,0.0010000000000000002,5.117474949380101,5.117474949380101,0.8726449023211724,512-512-512,512,1000,1,72.09520441712812
64,0,100,100000,corr,5,CsplineN,relu,12,-16,0,,-1,7.847683268897638e-44,0.0,0.0010000000000000002,0.0010000000000000002,5.06860153564004,5.06860153564004,0.7446794746897393,128-128-128,512,1000,1,76.9766743639484
65,0,100,100000,corr,5,CsplineN,relu,12,-16,0,,-1,1.014559945004194e-41,0.0,0.0010000000000000002,0.0010000000000000002,5.0373394362676525,5.0373394362676525,1.777850512795286,256-256-256,512,1000,1,78.2730310773477
66,0,100,100000,corr,5,CsplineN,relu,12,-16,0,,-1,4.939695694473822e-43,0.0,0.0010000000000000002,0.0010000000000000002,5.035295995171651,5.035295995171651,1.2322752248303657,512-512-512,512,1000,1,82.27130818367004
67,0,100,100000,corr,10,CsplineN,relu,8,-16,0,,-1,9.66346537596975e-59,0.0,0.0010000000000000002,0.0010000000000000002,5.0795396929853425,5.0795396929853425,0.7388358991937468,128-128-128,512,1000,1,157.22980728419498
68,0,100,100000,corr,10,CsplineN,relu,8,-16,0,,-1,1.214603498956024e-66,0.0,0.0010000000000000002,0.0010000000000000002,5.105045011643563,5.105045011643563,1.240632683691558,256-256-256,512,1000,1,149.42663488537073
69,0,100,100000,corr,10,CsplineN,relu,8,-16,0,,-1,0.03590606240178845,0.000658509213461131,0.004775184833052526,0.03504538540328057,0.23967756098558146,0.23967756098558146,0.7806309850658403,512-512-512,512,1000,152,7863.01518396195
70,0,100,100000,corr,10,CsplineN,relu,12,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,128-128-128,512,1000,nan,nan
71,0,100,100000,corr,10,CsplineN,relu,12,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,256-256-256,512,1000,nan,nan
72,0,100,100000,corr,10,CsplineN,relu,12,-16,0,,-1,0.049862636074463194,0.0075748973090068485,0.010920206513162629,0.04582154237268179,0.20672419157646124,0.20672419157646124,0.7520746699579404,512-512-512,512,1000,185,10441.220015342813
73,0,200,100000,corr,5,CsplineN,relu,8,-16,0,,-1,2.4532896173774585e-32,0.0,0.0010000000000000002,0.0010000000000000002,4.926299162236868,4.926299162236868,1.5296542459016336,128-128-128,512,1000,1,71.57112202886492
74,0,200,100000,corr,5,CsplineN,relu,8,-16,0,,-1,3.081943312364533e-37,0.0,0.0010000000000000002,0.0010000000000000002,4.921003944522037,4.921003944522037,1.5503978836547088,256-256-256,512,1000,1,69.09887375263497
75,0,200,100000,corr,5,CsplineN,relu,8,-16,0,,-1,4.688062697977032e-43,0.0,0.0010000000000000002,0.0010000000000000002,4.8007472395216215,4.8007472395216215,2.754281247619356,512-512-512,512,1000,1,72.12645552493632
76,0,200,100000,corr,5,CsplineN,relu,12,-16,0,,-1,1.0028377549496813e-37,0.0,0.0010000000000000002,0.0010000000000000002,4.918042184482271,4.918042184482271,1.5018551040422263,128-128-128,512,1000,1,74.11482621217147
77,0,200,100000,corr,5,CsplineN,relu,12,-16,0,,-1,1.8152960509016916e-40,0.0,0.0010000000000000002,0.0010000000000000002,4.9168177221572655,4.9168177221572655,1.5589393802084859,256-256-256,512,1000,1,77.68494815798476
78,0,200,100000,corr,5,CsplineN,relu,12,-16,0,,-1,2.846315136896649e-40,0.0,0.0010000000000000002,0.0010000000000000002,4.920820299521258,4.920820299521258,2.1167038354443277,512-512-512,512,1000,1,75.25921106291935
79,0,200,100000,corr,10,CsplineN,relu,8,-16,0,,-1,1.6078200304584482e-76,0.0,0.0010000000000000002,0.0010000000000000002,4.917136432484888,4.917136432484888,1.4924443198042967,128-128-128,512,1000,1,109.76044718315825
80,0,200,100000,corr,10,CsplineN,relu,8,-16,0,,-1,9.454608353836197e-76,0.0,0.0010000000000000002,0.0010000000000000002,4.928490784915015,4.928490784915015,1.492547965032452,256-256-256,512,1000,1,144.11683101020753
81,0,200,100000,corr,10,CsplineN,relu,8,-16,0,,-1,4.731235859120608e-70,0.0,0.0010000000000000002,0.0010000000000000002,4.854336251930885,4.854336251930885,2.743035400190677,512-512-512,512,1000,1,146.82621338497847
82,0,200,100000,corr,10,CsplineN,relu,12,-16,0,,-1,4.756624707606865e-62,0.0,0.0010000000000000002,0.0010000000000000002,4.911871421219065,4.911871421219065,1.4872049760668946,128-128-128,512,1000,1,162.10832076519728
83,0,200,100000,corr,10,CsplineN,relu,12,-16,0,,-1,2.0461636310934174e-61,0.0,0.0010000000000000002,0.0010000000000000002,4.910702217718109,4.910702217718109,1.4838964737491989,256-256-256,512,1000,1,162.1961404690519
84,0,200,100000,corr,10,CsplineN,relu,12,-16,0,,-1,3.27265489535628e-34,0.0,0.0010000000000000002,0.0010000000000000002,4.941085427810698,4.941085427810698,1.8261795493164257,512-512-512,512,1000,1,162.59947274578735
85,0,400,100000,corr,5,CsplineN,relu,8,-16,0,,-1,2.701932073379423e-32,0.0,0.0010000000000000002,0.0010000000000000002,5.045417975023702,5.045417975023702,2.991104036838814,128-128-128,512,1000,1,52.56734187761322
86,0,400,100000,corr,5,CsplineN,relu,8,-16,0,,-1,2.07307983873856e-29,0.0,0.0010000000000000002,0.0010000000000000002,5.049562292973523,5.049562292973523,2.9811743205638725,256-256-256,512,1000,1,70.9204257694073
87,0,400,100000,corr,5,CsplineN,relu,8,-16,0,,-1,1.5110896091644216e-28,0.0,0.0010000000000000002,0.0010000000000000002,5.097638128694242,5.097638128694242,3.1659695079469397,512-512-512,512,1000,1,68.39547724882141
88,0,400,100000,corr,5,CsplineN,relu,12,-16,0,,-1,2.007482703786828e-29,0.0,0.0010000000000000002,0.0010000000000000002,5.053230907655614,5.053230907655614,2.9939016766530795,128-128-128,512,1000,1,75.03112377179787
89,0,400,100000,corr,5,CsplineN,relu,12,-16,0,,-1,1.408890229706186e-29,0.0,0.0010000000000000002,0.0010000000000000002,5.043941024900173,5.043941024900173,2.977048118882558,256-256-256,512,1000,1,73.23841632110998
90,0,400,100000,corr,5,CsplineN,relu,12,-16,0,,-1,2.3863926867856514e-23,0.0,0.0010000000000000002,0.0010000000000000002,5.021038385568145,5.021038385568145,3.2410152670169348,512-512-512,512,1000,1,78.06553441286087
91,0,400,100000,corr,10,CsplineN,relu,8,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,128-128-128,512,1000,nan,nan
92,0,400,100000,corr,10,CsplineN,relu,8,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,128-128-128,512,1000,nan,nan
93,0,400,100000,corr,10,CsplineN,relu,8,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,128-128-128,512,1000,nan,nan
94,0,400,100000,corr,10,CsplineN,relu,12,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,128-128-128,512,1000,nan,nan
95,0,400,100000,corr,10,CsplineN,relu,12,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,256-256-256,512,1000,nan,nan
96,0,400,100000,corr,10,CsplineN,relu,12,-16,0,,nan,nan,nan,nan,nan,nan,nan,nan,512-512-512,512,1000,nan,nan
