run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed
33,0,4,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
34,0,8,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
35,0,16,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
36,0,32,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
37,0,64,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
38,0,100,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
39,0,200,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
40,0,400,100000,corr,10,MsplineN,12,-16,512-512-512,512,relu,0,,0,0
