run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
11,0,16,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.400436576179054,0.4482233382864025,0.2109975324035626,0.2016067874428304,0.0289919631980545,0.0289919631980545,0.116419183813632,128-128-128,512,1000,161,923.1370412330144
12,0,16,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3060433035566441,0.2861051416484932,0.1734104726732079,0.1638851198293686,0.0601375943584875,0.0601375943584875,0.1198631010588824,256-256-256,512,1000,124,699.4590650149621
13,0,32,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.2699136452393226,0.3083818929303797,0.1689196647448593,0.1381054111594443,0.0676687039123305,0.0676687039123305,0.2378063552386018,128-128-128,512,1000,180,1006.6395781282336
14,0,32,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.2687879995760686,0.2986433125552339,0.1501861485661171,0.132529682662449,0.0783389162309625,0.0783389162309625,0.247647285742589,256-256-256,512,1000,116,652.3714815261774
15,0,32,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3056769785385007,0.357267891697527,0.1633522890148224,0.1519028292482087,0.0588744617495787,0.0588744617495787,0.2416004596356701,128-128-128,512,1000,160,895.136683953926
16,0,32,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3123202615138473,0.3681353141107906,0.1853797348268318,0.1538754910291238,0.0575879796245476,0.0575879796245476,0.2407836478846885,256-256-256,512,1000,114,677.5573415178806
17,0,64,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.3943245871171207,0.4512036943931975,0.2067191287715791,0.1880985216406122,0.0380510304001007,0.0380510304001007,0.4664747948512919,128-128-128,512,1000,298,1712.577096793335
18,0,64,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.3125612355637338,0.3613744067582388,0.1868554957596062,0.1613804667665029,0.0531217011645077,0.0531217011645077,0.4691547829240696,256-256-256,512,1000,162,929.2701095910744
19,0,64,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4467208874254961,0.4557323697507754,0.2116298160605931,0.2056877871053317,0.0300113119413351,0.0300113119413351,0.4716527521048499,128-128-128,512,1000,226,1243.6405082759447
20,0,64,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3110912624859304,0.3301900611605564,0.1730003174555021,0.1572015871686876,0.0557586060828271,0.0557586060828271,0.4730331073074416,256-256-256,512,1000,114,631.5619423603639
21,0,100,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4017641392997908,0.4554952126350695,0.2086797960863189,0.1961291702259704,0.0325527279895784,0.0325527279895784,0.7413954426729418,128-128-128,512,1000,304,1669.0655675078742
22,0,100,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.3772014036980571,0.4392136485954487,0.2073964030325644,0.1863512489379271,0.0376519247004663,0.0376519247004663,0.7387173760145314,256-256-256,512,1000,166,994.157047919929
23,0,100,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.346858502555862,0.3799644777606519,0.1881364654560771,0.1724325068940398,0.059938090256256,0.059938090256256,0.7376015172018131,128-128-128,512,1000,223,1302.213204161264
24,0,100,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.2951362853530544,0.3213183988467628,0.1766834909406736,0.1500414302252856,0.064226409004907,0.064226409004907,0.7395616205980462,256-256-256,512,1000,108,647.6751253288239
25,0,200,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.420566682307155,0.4713210558037815,0.2138305248923919,0.2020200506160155,0.0288241169260646,0.0288241169260646,1.4766100813054868,128-128-128,512,1000,585,3445.074994999916
26,0,200,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4165235588413251,0.472332399115235,0.2147140350091804,0.2019742890551698,0.0287963969542783,0.0287963969542783,1.4778373782076115,256-256-256,512,1000,362,2158.24385883892
27,0,200,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3504308974094657,0.3929700199051326,0.1936337839998367,0.1742835920721544,0.0554020818531789,0.0554020818531789,1.475379311891016,128-128-128,512,1000,264,1571.9036644329317
28,0,200,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4151541786616228,0.4547169214406442,0.2078246403589002,0.1981507347127931,0.0372132562690503,0.0372132562690503,1.4771309038604856,256-256-256,512,1000,233,1483.4071190278046
29,0,400,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4452812576063521,0.4846747655534433,0.2169742591880595,0.2100978272252508,0.0249656675773044,0.0249656675773044,2.960951543474804,128-128-128,512,1000,1000,7840.075546741951
30,0,400,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4487824325744654,0.4829614914861472,0.2174720584819062,0.2110834320712619,0.0244847331606831,0.0244847331606831,2.960459110656003,256-256-256,512,1000,567,4792.407889530994
31,0,400,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4515897744778534,0.475646262927733,0.2128319437073382,0.2067632848888944,0.030210179886754,0.030210179886754,2.9606754813952265,128-128-128,512,1000,444,4606.395301732235
32,0,400,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4703181969674506,0.4931845690384705,0.2188158658843011,0.2143968918178938,0.0231277326160228,0.0231277326160228,2.9587123272036195,256-256-256,512,1000,463,4261.213885770645
33,0,1000,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.3472292044916786,0.3891549829015057,0.1917525721943098,0.170537083293657,0.0528750670469572,0.0528750670469572,7.414540769027654,128-128-128,512,1000,415,6573.957665704191
34,0,1000,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4464440580734387,0.4802449418828695,0.2160189529259306,0.2076161183981115,0.0261803167492471,0.0261803167492471,7.410987865859268,256-256-256,512,1000,448,7700.860094184056
35,0,1000,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3738618098885049,0.4097908163995604,0.1947296832001923,0.1773455763258481,0.0486605093600096,0.0486605093600096,7.415735678243111,128-128-128,512,1000,415,8283.309601675719
36,0,1000,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3499330039902736,0.3854455476574299,0.1900592436866227,0.169472821854439,0.0534793457600688,0.0534793457600688,7.415753715497288,256-256-256,512,1000,260,5364.760876473971
