run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,64,100000,corr,5,MAFN,relu,8,-5,0,,0.0038372535632935105,0.024727062557262314,0.0030788613266816882,0.010158427136016746,0.17042923833472007,0.07178915797999855,0.16059946411484002,0.07372067645946515,3.087367734576844,0.10134268722778245,128-128-128,512,1000,1000,2868.8393139671534
2,187,64,100000,corr,5,MAFN,relu,8,-5,0,,0.002443356998283891,0.01413162983596089,0.003106480285248141,0.013994571334645812,0.20715241537185544,0.09374484113175227,0.19897657913675038,0.08839986322504592,4.172005354768752,0.0732772521759669,128-128-128,512,1000,848,2436.1836984893307
3,377,64,100000,corr,5,MAFN,relu,8,-5,0,,0.0008548131391090698,0.007747670341580663,0.0018515298459993643,0.006273325079858409,0.2674100377844696,0.11870303258863574,0.25440066627412106,0.1308487190956119,4.535189525749464,0.1439043782253334,128-128-128,512,1000,707,1854.729625348933
4,440,64,100000,corr,5,MAFN,relu,8,-5,0,,0.0002615724698976743,0.0016155051696671626,0.0011052512369814623,0.0007169298039038458,0.2876977179507055,0.1378425907956409,0.29540419523898276,0.15041345977271578,6.177728305214054,0.14325510521150872,128-128-128,512,1000,592,1650.4587863180786
5,520,64,100000,corr,5,MAFN,relu,8,-5,0,,0.0010370431704829898,0.008104574189856075,0.0026691516513325125,0.012714169277808642,0.21322408260360642,0.09149614611411534,0.19979432132334227,0.09233491092625339,3.001309193184253,0.10879797307400596,128-128-128,512,1000,907,2601.7075605336577
6,541,64,100000,corr,5,MAFN,relu,8,-5,0,,0.0011185610951747259,0.012677643618491951,0.002762830918916292,0.017522792154755006,0.33515864040976706,0.14087634161148163,0.32640277153499325,0.14933062097076696,6.173418246038201,0.14837082251081082,128-128-128,512,1000,400,1055.0509231053293
7,721,64,100000,corr,5,MAFN,relu,8,-5,0,,0.001489181279091127,0.009775883982829596,0.0021122840428409594,0.006036230796052607,0.16553637666552024,0.060279653198316484,0.1580877518925867,0.06892092457887417,3.4148536451566818,0.11848255783516422,128-128-128,512,1000,895,2348.7459972575307
8,869,64,100000,corr,5,MAFN,relu,8,-5,0,,0.00018333117132808557,0.001440761787875895,0.001049890349562885,0.0006855522048316816,0.3301640111735517,0.16512693970455675,0.31633466973431346,0.16110108501007964,6.217736296361829,0.1378650067048019,128-128-128,512,1000,731,1858.0737327719107
9,926,64,100000,corr,5,MAFN,relu,8,-5,0,,0.013661626953665823,0.05654206774574876,0.008234349474830588,0.030597212703596333,0.16043942888365348,0.0718285951834472,0.15738611800531235,0.07506845361081088,2.8930015090377568,0.16406531188293938,128-128-128,512,1000,960,2558.7610795386136
10,933,64,100000,corr,5,MAFN,relu,8,-5,0,,0.0005482870196264167,0.003994367138036473,0.001178692384712159,0.0010170853196898473,0.31671581947235344,0.3372903915121423,0.5540926896135414,0.22278535780780073,8.713177601202563,0.13150875637664303,128-128-128,512,1000,918,1695.7242119172588
