run_n,seed_train,seed_test,seed_dist,seed_metrics,ndims,nsamples_train,nsamples_val,nsamples_test,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,trainable_parameters,non_trainable_parameters,batch_size,activation,regulariser,eps_regulariser,training_device,epochs_input,epochs_output,training_time,prediction_time,total_time,best_train_loss,best_val_loss,best_train_epoch,best_val_epoch,train_loss_history,val_loss_history,lr_history,logprob_ref_ref_sum_list,logprob_ref_alt_sum_list,logprob_alt_alt_sum_list,lik_ratio_list,lik_ratio_norm_list,ks_means,ks_stds,ad_means,ad_stds,wd_means,wd_stds,swd_means,swd_stds
6,187,188,0,0,4,100000,30000,100000,None,5,RealNVPN,--,-5,256-256-256,666900,0,256,relu,None,0.0,NVIDIA A40,1000,519,6802.532210613994,19.775045204994967,6822.307255818989,2.3565475940704346,2.383953809738159,509,418,[-234623.375, -233679.53125, -236117.34375, -234728.625, -235647.109375, -234376.25, -234779.75, -235292.6875, -234432.390625, -235436.71875],[-244865.03125, -246588.296875, -246053.96875, -247202.6875, -247121.609375, -246564.96875, -248609.03125, -245450.59375, -245108.0625, -246952.484375],[-239181.390625, -240396.59375, -239389.9375, -240661.671875, -240839.84375, -240178.265625, -242146.90625, -239341.8125, -239197.3125, -240560.765625],[11367.3125, 12383.375, 13328.0625, 13082.0, 12563.5625, 12773.4375, 12924.25, 12217.5625, 11821.5, 12783.375],[35.946598052978516, 39.15966796875, 42.14703369140625, 41.36891555786133, 39.72947311401367, 40.39315414428711, 40.87006759643555, 38.63532638549805, 37.38286590576172, 40.42457962036133],[0.30018869042396545, 0.0030786991119384766, 0.14385148882865906, 0.047150999307632446, 0.0655309408903122, 0.0060592591762542725, 0.0007322728633880615, 0.14079272747039795, 0.07823580503463745, 0.20289626717567444],[0.35536623001098633, 0.002435426227748394, 0.14448076486587524, 0.07339475303888321, 0.0856117233633995, 0.006599715445190668, 0.0007200016989372671, 0.18473874032497406, 0.12252715975046158, 0.24704161286354065],None,None,None,None,[0.011407004669308662, 0.01599184051156044, 0.012723622843623161, 0.016107093542814255, 0.014459872618317604, 0.01664659008383751, 0.01732361689209938, 0.016709614545106888, 0.014457659795880318, 0.013483589515089989],[0.0030226882081478834, 0.003542536636814475, 0.002176277805119753, 0.004971995018422604, 0.0016411213437095284, 0.0013618646189570427, 0.006262350361794233, 0.005692831240594387, 0.001973658101633191, 0.004431246779859066]
4,0,1,0,0,4,100000,30000,100000,None,10,RealNVPN,--,-5,256-256-256,1333800,0,256,relu,None,0.0,NVIDIA A40,1000,365,8024.367425312012,20.786151813998003,8045.15357712601,2.344208240509033,2.3715367317199707,332,264,[-234555.375, -235598.828125, -235765.3125, -234725.28125, -234154.234375, -234537.875, -235180.546875, -234119.390625, -234021.703125, -235074.75],[-242846.90625, -242112.40625, -242020.9375, -242199.1875, -242557.671875, -242053.5625, -242350.28125, -242447.265625, -240859.46875, -241612.21875],[-238836.5, -238032.890625, -238003.125, -238235.15625, -238558.59375, -238224.875, -238558.6875, -238346.71875, -236742.21875, -237590.125],[8020.8125, 8159.0625, 8035.625, 7928.0625, 7998.1875, 7657.375, 7583.125, 8201.0625, 8234.5, 8044.1875],[25.364036560058594, 25.801219940185547, 25.410877227783203, 25.07073402404785, 25.292490005493164, 24.214746475219727, 23.97994613647461, 25.934036254882812, 26.039775848388672, 25.43795394897461],[0.0008793473243713379, 0.0028046369552612305, 5.4389238357543945e-05, 0.0034620165824890137, 0.008139997720718384, 0.0035413801670074463, 0.005393534898757935, 0.08201214671134949, 0.014805585145950317, 0.002024531364440918],[0.0010174054186791182, 0.0034636559430509806, 6.83654798194766e-05, 0.005904213525354862, 0.014028207398951054, 0.0028181381057947874, 0.005809980444610119, 0.14149323105812073, 0.0075722248293459415, 0.0019539003260433674],None,None,None,None,[0.02386617101728916, 0.02332395501434803, 0.028782643377780914, 0.02094089426100254, 0.01739046350121498, 0.021998168900609016, 0.018747154623270035, 0.02224161848425865, 0.01388111524283886, 0.024204906076192856],[0.01237071119248867, 0.010934663936495781, 0.010304306633770466, 0.00905932579189539, 0.006559299770742655, 0.009441186673939228, 0.007391867693513632, 0.006997589021921158, 0.0048600551672279835, 0.01319541409611702]
8,187,188,0,0,4,100000,30000,100000,None,10,RealNVPN,--,-5,256-256-256,1333800,0,256,relu,None,0.0,NVIDIA A40,1000,391,8628.334506649,22.75535634199332,8651.089862990993,2.3510074615478516,2.3544881343841553,381,290,[-234623.375, -233679.53125, -236117.34375, -234728.625, -235647.109375, -234376.25, -234779.75, -235292.6875, -234432.390625, -235436.71875],[-243303.359375, -242467.0625, -243563.484375, -243128.9375, -243214.59375, -243551.5, -244153.125, -242973.6875, -242597.765625, -243911.53125],[-239560.59375, -238831.0, -239442.09375, -239498.90625, -239340.796875, -239918.625, -240345.859375, -239534.125, -238587.5625, -239883.09375],[7485.5625, 7272.125, 8242.75, 7260.0625, 7747.5625, 7265.75, 7614.5, 6879.125, 8020.4375, 8056.875],[23.67142677307129, 22.996479034423828, 26.06586456298828, 22.95833396911621, 24.499942779541016, 22.976318359375, 24.07916259765625, 21.75370216369629, 25.362850189208984, 25.47807502746582],[0.00023108720779418945, 0.0009289383888244629, 0.003941893577575684, 0.02826058864593506, 0.10730983316898346, 4.8100948333740234e-05, 0.0007995069026947021, 0.0993393063545227, 0.02375119924545288, 0.018760934472084045],[0.0003940062888432294, 0.0016085555544123054, 0.006816069129854441, 0.048948775976896286, 0.18582582473754883, 8.063521818257868e-05, 0.0008666361682116985, 0.1720605194568634, 0.04112967848777771, 0.03247259557247162],None,None,None,None,[0.0226726233959198, 0.027981938794255257, 0.018061138689517975, 0.030404934659600258, 0.02093224786221981, 0.03288021683692932, 0.02198125422000885, 0.016638144850730896, 0.019944779574871063, 0.02407051995396614],[0.007518965285271406, 0.00961280893534422, 0.008383212611079216, 0.01583978347480297, 0.005332188680768013, 0.00592383835464716, 0.008617565967142582, 0.008220412768423557, 0.010000612586736679, 0.008017889223992825]
2,0,1,0,0,4,100000,30000,100000,None,5,RealNVPN,--,-5,256-256-256,666900,0,256,relu,None,0.0,NVIDIA A40,1000,678,8777.332733178991,19.49318987398874,8796.82592305298,2.342071771621704,2.371683359146118,665,577,[-234555.375, -235598.828125, -235765.3125, -234725.28125, -234154.234375, -234537.875, -235180.546875, -234119.390625, -234021.703125, -235074.75],[-241393.453125, -239926.5, -239785.59375, -240366.75, -239473.625, -240119.21875, -240009.1875, -240450.625, -237215.75, -238726.75],[-237584.09375, -236249.96875, -235647.0625, -236547.28125, -235527.59375, -236151.15625, -236471.9375, -236623.890625, -233772.046875, -235161.578125],[7618.6875, 7353.0, 8277.0625, 7638.9375, 7892.125, 7936.125, 7074.5, 7653.4375, 6887.375, 7130.375],[24.092405319213867, 23.252227783203125, 26.17436981201172, 24.15644073486328, 24.957090377807617, 25.09623146057129, 22.371532440185547, 24.202293395996094, 21.77979278564453, 22.54822540283203],[0.2617536187171936, 0.22350448369979858, 0.22740642726421356, 0.2518382668495178, 0.14696426689624786, 0.5225734710693359, 0.47208383679389954, 0.02138248085975647, 0.6225948929786682, 0.34111905097961426],[0.15063929557800293, 0.1351092904806137, 0.15814724564552307, 0.22926819324493408, 0.17719094455242157, 0.3320574164390564, 0.33247673511505127, 0.018733015283942223, 0.34638556838035583, 0.174012690782547],None,None,None,None,[0.009263420477509499, 0.009919368661940098, 0.009230362251400948, 0.010670311748981476, 0.014255035668611526, 0.008166460320353508, 0.009884700179100037, 0.016534559428691864, 0.006460936740040779, 0.008247609250247478],[0.002438528696075082, 0.0035633069928735495, 0.0029796778690069914, 0.0037925587967038155, 0.004637002479285002, 0.00227831257507205, 0.0037899210583418608, 0.0036806694697588682, 0.002166092861443758, 0.0032994358334690332]
7,187,188,0,0,4,100000,30000,100000,None,10,RealNVPN,--,-5,128-128-128,339240,0,256,relu,None,0.0,NVIDIA A40,1000,406,9397.057517494992,19.49639570400177,9416.553913198994,2.353299617767334,2.3632349967956543,405,374,[-234623.375, -233679.53125, -236117.34375, -234728.625, -235647.109375, -234376.25, -234779.75, -235292.6875, -234432.390625, -235436.71875],[-243663.6875, -243462.28125, -243243.21875, -242749.0625, -244048.71875, -243589.8125, -244343.375, -243693.0625, -243028.828125, -244201.4375],[-239533.203125, -239651.78125, -239103.78125, -238872.90625, -240041.265625, -239540.625, -240771.875, -239619.703125, -238993.65625, -240612.6875],[8261.0, 7621.0, 8278.875, 7752.3125, 8014.875, 8098.375, 7143.0, 8146.75, 8070.3125, 7177.5],[26.12357521057129, 24.09971809387207, 26.18010139465332, 24.514965057373047, 25.345260620117188, 25.609310150146484, 22.588150024414062, 25.762285232543945, 25.52056884765625, 22.697248458862305],[0.10640430450439453, 0.0025516748428344727, 0.017132043838500977, 0.007530152797698975, 0.12458944320678711, 0.1274944394826889, 0.05622304975986481, 0.017336517572402954, 0.047962039709091187, 0.04406324028968811],[0.14742913842201233, 0.0020010957960039377, 0.01696632243692875, 0.01298427302390337, 0.12514303624629974, 0.19761140644550323, 0.05741194263100624, 0.012483532540500164, 0.04658995568752289, 0.062007371336221695],None,None,None,None,[0.012018121778964996, 0.01647143065929413, 0.016067437827587128, 0.023852260783314705, 0.01218334212899208, 0.013224292546510696, 0.01899692602455616, 0.01740478165447712, 0.01574189029633999, 0.010858912020921707],[0.00407358817756176, 0.0051284534856677055, 0.00406381580978632, 0.011630087159574032, 0.0038827480748295784, 0.004449429456144571, 0.0018717771163210273, 0.004092128947377205, 0.00319426110945642, 0.0024837437085807323]
5,187,188,0,0,4,100000,30000,100000,None,5,RealNVPN,--,-5,128-128-128,169620,0,256,relu,None,0.0,NVIDIA A40,1000,872,11353.505562791004,18.41972500900738,11371.925287800012,2.3574869632720947,2.3648641109466553,835,771,[-234623.375, -233679.53125, -236117.34375, -234728.625, -235647.109375, -234376.25, -234779.75, -235292.6875, -234432.390625, -235436.71875],[-243835.890625, -247009.125, -244806.09375, -246226.8125, -245971.75, -245339.53125, -246495.046875, -244675.890625, -244551.1875, -245476.703125],[-237206.3125, -239139.40625, -237081.5, -239133.3125, -238990.546875, -238459.03125, -239954.609375, -237733.890625, -237358.90625, -238980.40625],[13259.125, 15739.4375, 15449.1875, 14187.0, 13962.4375, 13761.0, 13080.875, 13884.0, 14384.5, 12992.625],[41.92903518676758, 49.7724723815918, 48.85462188720703, 44.86323165893555, 44.15310287475586, 43.5161018371582, 41.365360260009766, 43.90506362915039, 45.4877815246582, 41.08628845214844],[0.2784980535507202, 0.1371847689151764, 0.13610810041427612, 0.13058887422084808, 0.27099040150642395, 0.07822561264038086, 0.11282964050769806, 0.08356761932373047, 0.08713111281394958, 0.08576513826847076],[0.17492523789405823, 0.20991067588329315, 0.10397811233997345, 0.11536276340484619, 0.22741027176380157, 0.03102598525583744, 0.09688833355903625, 0.05855867639183998, 0.07459476590156555, 0.08126980066299438],None,None,None,None,[0.00911686196923256, 0.011040406301617622, 0.014862853102385998, 0.013017242774367332, 0.008884511888027191, 0.011850813403725624, 0.0146720539778471, 0.015726473182439804, 0.01431312970817089, 0.00925620086491108],[0.002864981070160866, 0.004021455533802509, 0.006022787187248468, 0.004219126421958208, 0.0018176172161474824, 0.0028684530407190323, 0.004610311705619097, 0.006400585174560547, 0.005057076457887888, 0.004845152609050274]
1,0,1,0,0,4,100000,30000,100000,None,5,RealNVPN,--,-5,128-128-128,169620,0,256,relu,None,0.0,NVIDIA A40,1000,873,11597.772090503,16.72290069400333,11614.494991197003,2.3545539379119873,2.38735294342041,867,772,[-234555.375, -235598.828125, -235765.3125, -234725.28125, -234154.234375, -234537.875, -235180.546875, -234119.390625, -234021.703125, -235074.75],[-246855.03125, -245956.28125, -245809.390625, -244935.90625, -245428.0625, -246311.140625, -245957.90625, -245362.671875, -245804.96875, -245758.96875],[-239239.59375, -238011.671875, -237652.78125, -237376.90625, -237532.203125, -238304.984375, -238059.359375, -237303.640625, -236994.453125, -237851.84375],[15230.875, 15889.25, 16313.1875, 15118.0, 15791.75, 16012.25, 15797.0625, 16118.0625, 17621.0625, 15814.25],[48.16425704956055, 50.246219635009766, 51.58682632446289, 47.80731201171875, 49.937896728515625, 50.63518142700195, 49.95469665527344, 50.96978759765625, 55.72269058227539, 50.00904846191406],[0.25249946117401123, 0.12340289354324341, 0.14381633698940277, 0.1698513925075531, 0.023584067821502686, 0.10940426588058472, 0.2830021381378174, 0.1733599305152893, 0.022958800196647644, 0.11941513419151306],[0.21463392674922943, 0.11547724902629852, 0.06427951902151108, 0.1676727533340454, 0.023957962170243263, 0.1394885927438736, 0.24075689911842346, 0.024306809529662132, 0.02309890277683735, 0.16909272968769073],None,None,None,None,[0.010383193381130695, 0.010469060391187668, 0.01100209355354309, 0.008565622381865978, 0.016298288479447365, 0.012642409652471542, 0.00878286361694336, 0.010164787992835045, 0.01210056059062481, 0.011867273598909378],[0.0017167457845062017, 0.0023494435008615255, 0.004399534780532122, 0.0016027499223127961, 0.0059465328231453896, 0.0028115776367485523, 0.0017991963541135192, 0.0021700698416680098, 0.006402624770998955, 0.003540911478921771]
3,0,1,0,0,4,100000,30000,100000,None,10,RealNVPN,--,-5,128-128-128,339240,0,256,relu,None,0.0,NVIDIA A40,1000,535,11899.391528841006,18.976155945987557,11918.367684786994,2.3434271812438965,2.3726084232330322,529,496,[-234555.375, -235598.828125, -235765.3125, -234725.28125, -234154.234375, -234537.875, -235180.546875, -234119.390625, -234021.703125, -235074.75],[-241027.0625, -239654.6875, -239062.53125, -240118.015625, -239616.015625, -238996.71875, -240661.09375, -240040.65625, -238159.59375, -238287.109375],[-237840.84375, -236229.53125, -235707.78125, -236450.375, -236285.40625, -235610.5, -237046.78125, -236522.515625, -234865.984375, -235137.59375],[6372.4375, 6850.25, 6709.5, 7335.3125, 6661.25, 6772.4375, 7228.625, 7036.3125, 6587.25, 6299.0625],[20.151416778564453, 21.662391662597656, 21.217302322387695, 23.1962947845459, 21.064722061157227, 21.41632843017578, 22.858919143676758, 22.250774383544922, 20.830713272094727, 19.919384002685547],[0.3103153705596924, 0.13926774263381958, 0.08481520414352417, 0.2881477475166321, 0.04752892255783081, 0.25386708974838257, 0.23046953976154327, 0.24834531545639038, 0.1572803407907486, 0.068393275141716],[0.30591925978660583, 0.057654064148664474, 0.046301666647195816, 0.32074645161628723, 0.048036012798547745, 0.23579558730125427, 0.18842323124408722, 0.3075842559337616, 0.09598098695278168, 0.03532307595014572],None,None,None,None,[0.010205077938735485, 0.010612950660288334, 0.011309832334518433, 0.011700293980538845, 0.01894507184624672, 0.010858387686312199, 0.011885106563568115, 0.014132415875792503, 0.014676800929009914, 0.011860869824886322],[0.00159761484246701, 0.0042891791090369225, 0.004573349840939045, 0.0038243820890784264, 0.007687120232731104, 0.00258787558414042, 0.005756677594035864, 0.0026013990864157677, 0.005251273047178984, 0.004391671624034643]
11,377,378,0,0,4,100000,30000,100000,None,10,RealNVPN,--,-5,128-128-128,339240,0,256,relu,None,0.0,NVIDIA A40,1000,362,8176.629327687988,15.781885632997728,8192.411213320986,2.34991455078125,2.3660757541656494,333,261,[-234876.96875, -235956.65625, -235309.90625, -234783.65625, -234805.53125, -234548.671875, -234471.90625, -235130.640625, -234358.625, -234139.40625],[-242654.25, -241771.46875, -241931.03125, -240941.96875, -240973.40625, -242285.21875, -241249.25, -241081.046875, -241996.65625, -242316.40625],[-239118.140625, -238270.125, -238398.5625, -237328.4375, -237673.90625, -238776.53125, -237952.203125, -237826.15625, -238455.140625, -238750.4375],[7072.1875, 7002.6875, 7064.9375, 7227.0625, 6599.0, 7017.375, 6594.0625, 6509.75, 7083.0625, 7131.9375],[22.364219665527344, 22.144441604614258, 22.341293334960938, 22.85397720336914, 20.867870330810547, 22.190887451171875, 20.852256774902344, 20.585636138916016, 22.398609161376953, 22.55316734313965],[0.04394814372062683, 0.11739388108253479, 0.011326804757118225, 0.024158626794815063, 0.04283079504966736, 0.14072033762931824, 0.04136252403259277, 0.1968480497598648, 0.0502934455871582, 0.09267914295196533],[0.054071053862571716, 0.1972699761390686, 0.014504638500511646, 0.03400104492902756, 0.04854358360171318, 0.23878203332424164, 0.062155257910490036, 0.20333823561668396, 0.053656190633773804, 0.09574146568775177],None,None,None,None,[0.025297511368989944, 0.019322922453284264, 0.019938338547945023, 0.024654073640704155, 0.023053735494613647, 0.026551876217126846, 0.02007695473730564, 0.022658944129943848, 0.01921422779560089, 0.018920278176665306],[0.004376248922199011, 0.0057115377858281136, 0.006177055649459362, 0.0037881210446357727, 0.005452577490359545, 0.010668099857866764, 0.00934657920151949, 0.00750886183232069, 0.004761205520480871, 0.005804392043501139]
10,377,378,0,0,4,100000,30000,100000,None,5,RealNVPN,--,-5,256-256-256,666900,0,256,relu,None,0.0,NVIDIA A40,1000,711,9060.56155523099,15.795856383992941,9076.357411614983,2.3477749824523926,2.376366138458252,704,610,[-234876.96875, -235956.65625, -235309.90625, -234783.65625, -234805.53125, -234548.671875, -234471.90625, -235130.640625, -234358.625, -234139.40625],[-243693.25, -243976.0, -243796.890625, -242475.171875, -241245.40625, -243308.515625, -242640.859375, -243185.4375, -242963.875, -242879.3125],[-238503.4375, -238665.03125, -238575.90625, -237513.171875, -236627.4375, -238221.875, -237713.40625, -238115.171875, -238105.171875, -237993.75],[10379.625, 10621.9375, 10442.0, 9924.0, 9235.9375, 10173.25, 9854.875, 10140.5, 9717.375, 9771.125],[32.82325744628906, 33.589515686035156, 33.020503997802734, 31.382442474365234, 29.20659828186035, 32.17063903808594, 31.163850784301758, 32.06707763671875, 30.72903823852539, 30.899009704589844],[0.022168219089508057, 0.004900902509689331, 0.0048521459102630615, 0.03279538452625275, 0.014268368482589722, 0.0173703134059906, 0.0010200738906860352, 0.04740676283836365, 0.02483263611793518, 0.009481310844421387],[0.02459080144762993, 0.0047393618151545525, 0.00614287331700325, 0.04192200303077698, 0.024077316746115685, 0.029457788914442062, 0.001255640061572194, 0.07225533574819565, 0.042969197034835815, 0.011574850417673588],None,None,None,None,[0.01711411029100418, 0.015288042835891247, 0.014536943286657333, 0.01726571097970009, 0.02250652015209198, 0.01668327860534191, 0.019984744489192963, 0.018505018204450607, 0.016521668061614037, 0.0129863191395998],[0.007289986591786146, 0.005480170249938965, 0.005209055729210377, 0.00875423476099968, 0.0031981258653104305, 0.005336507223546505, 0.010604935698211193, 0.004878873471170664, 0.005189666990190744, 0.005390585400164127]
