run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.3517965983006475,0.2681306549914413,0.1927307030115726,0.08442230302304436,0.05229240376143596,0.025325126565449833,0.05490814522736285,0.027542330016079548,0.5054532164938196,0.07291903429726578,128-128-128,512,1000,499,2853.503322586417
2,187,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.570537707313438,0.2709280151475739,0.23047619761916796,0.04765342413127634,0.03634143144465063,0.01431990272941625,0.037918828049178004,0.015394568407347094,0.36714549808761315,0.08545296504054357,128-128-128,512,1000,443,2482.532125905156
3,377,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.35309757626788985,0.271669382309817,0.18494582028069928,0.08744831221222439,0.05240724966244115,0.02536845444502751,0.0550490205499988,0.026685928431920688,0.5348052766314231,0.09513540125560291,128-128-128,512,1000,398,2297.7858193414286
4,440,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.1759990358814731,0.20625814373152912,0.12011621261400633,0.10093750629676553,0.07239347168783375,0.037147109961097435,0.07566975708485853,0.03523252774712799,0.7055108198265609,0.08442273974970999,128-128-128,512,1000,511,2785.862260553986
5,520,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.2894299310881758,0.25423799709556477,0.1641024828230188,0.0962961481026221,0.0571054420941167,0.024560361655726396,0.05777873270832869,0.02741645059551977,0.5425440819525862,0.06202110240721353,128-128-128,512,1000,511,2785.5720205353573
6,541,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.10885368610742079,0.16915977860038395,0.08043901281866409,0.09087667155762694,0.08321545843920686,0.036498557632077204,0.08524007446076061,0.041086286117226825,0.764857406756101,0.09059315141616914,128-128-128,512,1000,464,3205.4188616992906
7,721,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.15831696972895998,0.20251133446431566,0.11636271581196393,0.10090197432491033,0.07396454486148298,0.03626930980384936,0.07237688846024065,0.03776036248995227,0.5917477065002965,0.06403530043406006,128-128-128,512,1000,494,3312.7650269912556
8,869,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.5310869105269518,0.28693501683137285,0.22409802992247094,0.057412427942285536,0.040700856459903643,0.017852471420041836,0.04233765891469976,0.0179426844365616,0.3709132347032321,0.06031041102589607,128-128-128,512,1000,442,2873.574777093716
9,926,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.18447009040661638,0.2049096694737326,0.1316825550193375,0.09899496315440182,0.06409321000528928,0.02513910882646777,0.0646171549518439,0.02948866204873111,0.5917154451383889,0.06204672374478423,128-128-128,512,1000,399,2546.935335670598
10,933,32,100000,corr,2,MsplineN,relu,8,-16,0,,0.35631241740237607,0.27595851641191427,0.18383844316860581,0.08698769925678458,0.051175267828622806,0.02151858134842521,0.051339436991553966,0.022692312468430356,0.5386439229325815,0.04345513888767206,128-128-128,512,1000,483,2592.9025754248723
