run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
69,869,870,8,100000,,5,RealNVPN,relu,8,-5,0,,0.1754886007132083,0.2049826722561392,0.12253041581842901,0.0982995539465519,0.04258076452337717,0.022413378841398025,0.04310960249057541,0.02427393083344707,0.0627558372148089,0.012710451714825205,128-128-128,256,1000,333,2496.7718024330097,5.402474778005853,2525.2411252820166,NVIDIA A40
70,869,870,8,100000,,5,RealNVPN,relu,8,-5,0,,0.16718054376027697,0.20593690035788695,0.11620907926434235,0.10152154507519028,0.05102598620279264,0.034099528572505165,0.052814755573063345,0.031642012065502496,0.08073522491309058,0.016628795471265077,256-256-256,256,1000,289,2190.7764279920375,6.547628201020416,2211.1037134119542,NVIDIA A40
71,869,870,8,100000,,10,RealNVPN,relu,8,-5,0,,0.09899210746281567,0.19193511016107367,0.06024089403643923,0.09237437118908202,0.042601855052556904,0.021340524004220107,0.041896201189139094,0.017157869677473868,0.0516505336824554,0.016863359843195477,128-128-128,256,1000,164,2150.0650238129892,5.9368138299905695,2176.127036932041,NVIDIA A40
72,869,870,8,100000,,10,RealNVPN,relu,8,-5,0,,0.06081350084198932,0.12519801033753739,0.044306815936273,0.07428113381717291,0.05705232980574841,0.027962081251437673,0.05667254057749085,0.028510048272093778,0.19779441471921894,0.015125263518585537,256-256-256,256,1000,177,2301.7733207750134,6.326543286966626,2328.1835197249893,NVIDIA A40
73,926,927,8,100000,,5,RealNVPN,relu,8,-5,0,,0.19366643613390272,0.20042813058215123,0.13192853224449325,0.09963404119012996,0.04066218001090492,0.017621838992618412,0.03943948426699731,0.020109702450523282,0.0792966678215824,0.016349314346189737,128-128-128,256,1000,322,2389.931742755987,6.455152060952969,2410.2541961160023,NVIDIA A40
74,926,927,8,100000,,5,RealNVPN,relu,8,-5,0,,0.34961541827834103,0.3253477707779771,0.15706617907114423,0.10036907646807285,0.029834421197576576,0.013992334935714335,0.03216322045424913,0.013518560110777098,0.0778924496789967,0.009427603086068445,256-256-256,256,1000,243,1803.022678346024,6.267262336972635,1823.2000690409914,NVIDIA A40
75,926,927,8,100000,,10,RealNVPN,relu,8,-5,0,,0.2304319240211628,0.27005770338107277,0.10141380096245242,0.10152382530870586,0.03536774521822241,0.0146583093781025,0.034284743151419904,0.01638284707472307,0.0997729299410853,0.02673450758543139,128-128-128,256,1000,244,3247.7056309360196,5.780969401996117,3273.9919825279503,NVIDIA A40
76,926,927,8,100000,,10,RealNVPN,relu,8,-5,0,,0.07848332594089226,0.17047238903227005,0.05135536935961802,0.07249968582406484,0.0536696141028052,0.028150125293736155,0.05639886511434192,0.027561486354282825,0.09792222531208622,0.01653710512244062,256-256-256,256,1000,144,1835.762960898981,6.173799913958646,1863.2147332109744,NVIDIA A40
77,933,934,8,100000,,5,RealNVPN,relu,8,-5,0,,0.18914143374892148,0.2507775870343469,0.10005375941417446,0.09240417129712801,0.05621806155811253,0.034162758900854066,0.05639646734656695,0.03485796847758791,0.09489003948742217,0.014473788863012729,128-128-128,256,1000,276,2034.5817018289817,6.001541831006762,2053.749675824947,NVIDIA A40
78,933,934,8,100000,,5,RealNVPN,relu,8,-5,0,,0.10745135102553158,0.20713897606894946,0.055049073188797946,0.08160183774249884,0.06604752929533161,0.030435583396647016,0.06159742241183163,0.03413598889419335,0.1251459299835411,0.024432693226621692,256-256-256,256,1000,291,2144.0724691119976,6.10404208896216,2163.1606470600236,NVIDIA A40
79,933,934,8,100000,,10,RealNVPN,relu,8,-5,0,,0.2404484659240716,0.23164117429737324,0.14036628715814978,0.09958563510342738,0.05398611619786401,0.0384290834416502,0.05681922229808477,0.03563765031770995,0.0840678496870851,0.02662744850941826,128-128-128,256,1000,228,2972.4234946610522,6.019186316989362,2998.6352661830024,NVIDIA A40
80,933,934,8,100000,,10,RealNVPN,relu,8,-5,0,,0.23499532492901692,0.23977263976476154,0.12643542485775267,0.10743416471186276,0.046319071548640234,0.031327900263790065,0.04975382208621664,0.0297512746846302,0.10158626410469832,0.028768866887627177,256-256-256,256,1000,205,2648.2807576429914,6.902907392999623,2685.9739451099886,NVIDIA A40
81,0,1,16,100000,,5,RealNVPN,relu,8,-5,0,,0.1488154101752981,0.23428282336945325,0.07774546543372009,0.09528318794298753,0.031774598752975745,0.02046037660120804,0.03342587780538575,0.01518274585454632,0.49397326556356214,0.17918164004016757,128-128-128,256,1000,167,1242.17062756198,8.40144142403733,1282.626163006993,NVIDIA A40
82,0,1,16,100000,,5,RealNVPN,relu,8,-5,0,,0.0345376233311549,0.09455754086282765,0.020674496848911317,0.05092494403461528,0.05940913923678063,0.03748504418101662,0.06405977621802988,0.03230704140067794,1.2271456780524659,0.22827312541195335,256-256-256,256,1000,107,784.2441540459986,7.77028891898226,824.6850008140318,NVIDIA A40
83,0,1,16,100000,,10,RealNVPN,relu,8,-5,0,,0.12235517104452351,0.2200293492485548,0.045024346335027235,0.07775887943525037,0.0534915768505407,0.03530470363400636,0.05756913611542707,0.02912399180487936,0.8553429670636081,0.23938311055490796,128-128-128,256,1000,134,1728.8811561149778,8.308461926993914,1794.7002446579863,NVIDIA A40
84,0,1,16,100000,,10,RealNVPN,relu,8,-5,0,,0.03990673880624378,0.09234955869107547,0.028182468752582058,0.06001980482714582,0.042788888387147325,0.024168657641156735,0.0439487781341898,0.02165038517046143,0.4793357714662981,0.1646635408547044,256-256-256,256,1000,96,1222.7411770059844,7.264322536007967,1268.5806202130043,NVIDIA A40
85,187,188,16,100000,,5,RealNVPN,relu,8,-5,0,,0.2591634493183899,0.27943613136083434,0.13534598958344796,0.10203247576626047,0.031030822926783615,0.024368050493399282,0.034283551250456214,0.021312803164277187,0.3919386716718038,0.18984957206071942,128-128-128,256,1000,195,1414.3545838390128,7.509411473001819,1468.2862769219792,NVIDIA A40
86,187,188,16,100000,,5,RealNVPN,relu,8,-5,0,,0.007814142721363947,0.02839371876472259,0.003941288396492765,0.012407092546336259,0.06779129042749002,0.03158858006435883,0.06447804620550701,0.03429383164437052,2.185080018485389,0.21423199450529049,256-256-256,256,1000,106,785.9097617330262,7.828429878980387,830.5833041630103,NVIDIA A40
87,187,188,16,100000,,10,RealNVPN,relu,8,-5,0,,0.0335614872257883,0.0802710527547503,0.01675563674819778,0.04098663463511568,0.045706489387820036,0.026448120180851232,0.0491268767308526,0.02469142345719753,0.6597570072530773,0.1383465302640456,128-128-128,256,1000,141,1825.0084217570256,7.721048028033692,1879.6166380380164,NVIDIA A40
88,187,188,16,100000,,10,RealNVPN,relu,8,-5,0,,0.061557547230775625,0.13973702188606232,0.031789482558395546,0.06606833442013509,0.0574610961048583,0.03362942862748238,0.05948524941999012,0.03384740361499545,0.8556670929991684,0.20778901201629374,256-256-256,256,1000,105,1354.1289399180096,8.62317094404716,1417.6608540830202,NVIDIA A40
89,377,378,16,100000,,5,RealNVPN,relu,8,-5,0,,0.2721478322190064,0.2374799395347873,0.13911051738215918,0.0997125960473037,0.027942735156422538,0.016860570821271258,0.02765763530950226,0.014549804637882973,0.48819857948604345,0.15188247269553487,128-128-128,256,1000,199,1449.7974811900058,8.056021716969553,1498.3782359389588,NVIDIA A40
90,377,378,16,100000,,5,RealNVPN,relu,8,-5,0,,0.06614405215657385,0.15386679213195606,0.03813603912149811,0.07654892574894057,0.039946274443586074,0.02568909107340272,0.04271443668245548,0.019620556929679258,0.5398593314688244,0.099582172749022,256-256-256,256,1000,111,774.9463376809726,7.4374700709595345,839.6190984089626,NVIDIA A40
91,377,378,16,100000,,10,RealNVPN,relu,8,-5,0,,0.03219991791448411,0.08960222950008025,0.017789874465014805,0.048214886661076005,0.051082345889200374,0.025263256921338635,0.05074077661696558,0.023081211807643356,1.3304504590585027,0.1543838982516797,128-128-128,256,1000,130,1664.531200219004,8.138472929014824,1720.9325123140006,NVIDIA A40
92,377,378,16,100000,,10,RealNVPN,relu,8,-5,0,,0.05881209676733719,0.13196388170767046,0.04085721591905203,0.07621684605126539,0.043905145105275656,0.02420571831503275,0.04605302741465524,0.020074532390588127,0.9154423997567708,0.15589313155131285,256-256-256,256,1000,132,1686.5733503000229,7.569639433000702,1741.14036268997,NVIDIA A40
93,440,441,16,100000,,5,RealNVPN,relu,8,-5,0,,0.09060208790677735,0.14943381066882505,0.048542756320190394,0.0791875142056463,0.046101001030374886,0.02504515075196869,0.04702539618913533,0.022127711934244537,1.2602842564224344,0.06665000762021368,128-128-128,256,1000,192,1397.821017964976,8.018274807953276,1459.6419094899902,NVIDIA A40
94,440,441,16,100000,,5,RealNVPN,relu,8,-5,0,,0.08774965615260798,0.19194337896543523,0.046960300811169385,0.08163408697252193,0.04526373800928172,0.03180317163097072,0.049984120138916795,0.023171366217125296,0.4549356138576594,0.056266910043063986,256-256-256,256,1000,134,999.2914873890113,8.00865159300156,1044.5289025219972,NVIDIA A40
95,440,441,16,100000,,10,RealNVPN,relu,8,-5,0,,0.07474324445246379,0.14244612211448504,0.04214483033576012,0.07293005171517615,0.04322980149096435,0.02610752533931239,0.048214967758642244,0.02313145562743131,0.4223760034670871,0.03791519886587882,128-128-128,256,1000,134,1738.3076797209796,7.547128773003351,1791.5977898709825,NVIDIA A40
96,440,441,16,100000,,10,RealNVPN,relu,8,-5,0,,0.16650683471712732,0.24025109469279285,0.0815703449319449,0.09910103026704409,0.032067459447083176,0.017371516960865648,0.032945455944747966,0.01656792037810214,0.3336174808405204,0.061810681597697315,256-256-256,256,1000,131,1765.7202396029606,7.793104898999445,1833.6195207200362,NVIDIA A40
97,520,521,16,100000,,5,RealNVPN,relu,8,-5,0,,0.11610850000610218,0.2046204435084191,0.04332000286132983,0.07394204806715829,0.05103589361259202,0.02824537370485164,0.0518428133880001,0.027817754445205897,1.387493447246317,0.14400513876605409,128-128-128,256,1000,207,1607.7627997330274,8.106842442008201,1649.6237194809946,NVIDIA A40
98,520,521,16,100000,,5,RealNVPN,relu,8,-5,0,,0.016755466133812992,0.03541597657191173,0.0031585737091709477,0.005021033063743794,0.06825082717007774,0.03741882405502231,0.06528534106952343,0.03159964465393761,1.9790377846251779,0.1423577972864433,256-256-256,256,1000,131,986.7209959909669,8.351545859011821,1031.7672105000238,NVIDIA A40
99,520,521,16,100000,,10,RealNVPN,relu,8,-5,0,,0.0787375194504188,0.1762489214550745,0.039801810903582355,0.07695265204396602,0.04858231024300025,0.036148042439777955,0.053571506347464846,0.026461567876697345,0.492456797425603,0.1231162640498396,128-128-128,256,1000,159,2174.276192889025,8.3609953589621,2242.448644253018,NVIDIA A40
100,520,521,16,100000,,10,RealNVPN,relu,8,-5,0,,0.02720074409520936,0.08160527854267441,0.008590716663619782,0.025564653825357823,0.06445765842846655,0.0423330836477023,0.06845889505017651,0.03820877317641181,1.4900703898093508,0.1419459309031826,256-256-256,256,1000,79,1077.371252515004,8.256412773975171,1131.4648029410164,NVIDIA A40
101,541,542,16,100000,,5,RealNVPN,relu,8,-5,0,,0.16702492981771305,0.24045565675054117,0.08015228971953632,0.0986336258523274,0.04147611743432204,0.024806503810522018,0.04266484641939007,0.021971872329689175,0.8004899008299627,0.207991749581088,128-128-128,256,1000,145,1100.9870404429967,8.04783390898956,1144.1561650559888,NVIDIA A40
102,541,542,16,100000,,5,RealNVPN,relu,8,-5,0,,0.0451274131595174,0.12305845799553536,0.019491764990199268,0.047942155901113524,0.05490834486373686,0.030879084678736384,0.05285808592074969,0.026334777447248527,1.6520343508111726,0.22346026652513118,256-256-256,256,1000,110,830.5404217700125,8.46835842600558,888.5811574240215,NVIDIA A40
103,541,542,16,100000,,10,RealNVPN,relu,8,-5,0,,0.08987018672323137,0.1895864318275047,0.04930050880436741,0.08923808466063068,0.04613547439574016,0.026237934221045065,0.04937541513423812,0.02617779489602373,0.629432540800934,0.1753321141380536,128-128-128,256,1000,135,1829.7890131089953,7.84182964800857,1881.9913008009898,NVIDIA A40
104,541,542,16,100000,,10,RealNVPN,relu,8,-5,0,,0.033484973591219006,0.07927075730489638,0.018626239601417058,0.04549866266260363,0.05980995120067256,0.04264451260828546,0.06689000340921104,0.0329988845486227,0.5610690313959612,0.15216924343290064,256-256-256,256,1000,122,1643.790004742972,7.227858101017773,1691.3518694560044,NVIDIA A40
105,721,722,16,100000,,5,RealNVPN,relu,8,-5,0,,0.20865061605392093,0.24126016412968515,0.09265677915333567,0.09512875901758076,0.031107824026284325,0.017005610491327268,0.032470790282116184,0.016079953041948446,0.7421540249979436,0.13551697078305583,128-128-128,256,1000,212,1599.793424301024,8.133703786006663,1658.5922027099878,NVIDIA A40
106,721,722,16,100000,,5,RealNVPN,relu,8,-5,0,,0.006127025762710724,0.016337670649574036,0.003156706555456617,0.008269251785519042,0.07476205765434976,0.03622116454937012,0.07552005943501391,0.038115753579900324,1.1406821747374265,0.13347903680004528,256-256-256,256,1000,113,863.6668569410103,8.672924806014635,908.3961794609786,NVIDIA A40
107,721,722,16,100000,,10,RealNVPN,relu,8,-5,0,,0.042461087902926006,0.11161780814954872,0.02059387792735036,0.05181516584399413,0.06794281435013894,0.0449450113899423,0.07641655507240089,0.03984776246564699,1.4412177462785978,0.13851737743125495,128-128-128,256,1000,120,1637.2305999899982,8.040628811984789,1689.7812828450114,NVIDIA A40
108,721,722,16,100000,,10,RealNVPN,relu,8,-5,0,,0.03598410407194615,0.0950564013711778,0.012725984795686263,0.035789424856195455,0.05565225132159098,0.03553728550307237,0.05894475955588161,0.03041110900903621,1.008380126628422,0.12290977080575724,256-256-256,256,1000,106,1426.7664936970104,8.394316263031214,1492.9085366480285,NVIDIA A40
109,869,870,16,100000,,5,RealNVPN,relu,8,-5,0,,0.20845887285050163,0.27861177415310073,0.09523400287488175,0.10638038376412269,0.031582200057455836,0.020666575882943867,0.035109217462825366,0.014865786996722532,0.4318826071313498,0.179315392349352,128-128-128,256,1000,166,1273.569262908015,8.732416075014044,1315.2853648359887,NVIDIA A40
110,869,870,16,100000,,5,RealNVPN,relu,8,-5,0,,0.06356333559770286,0.1465271412087513,0.026569285709746683,0.06193240385427373,0.06406606694944511,0.03830914025034667,0.06624889435057188,0.03531380687344126,1.6687028198527885,0.19865245142695037,256-256-256,256,1000,111,815.3808146149968,7.299669004045427,854.3985156159615,NVIDIA A40
111,869,870,16,100000,,10,RealNVPN,relu,8,-5,0,,0.0663770195076721,0.1449966413084807,0.03187013158706601,0.06709472232775891,0.03889712293820323,0.02096051923938051,0.04029719339943963,0.018633375607177777,0.35595039779693016,0.1299162943987991,128-128-128,256,1000,127,1675.9942710569594,7.461139203980565,1736.8179925650475,NVIDIA A40
112,869,870,16,100000,,10,RealNVPN,relu,8,-5,0,,0.060635979090169066,0.1582985127749839,0.02578462691768234,0.06473875048528102,0.05185938370340935,0.03538671511589032,0.05405350172497803,0.03002322212990459,0.4849300907801071,0.13676448511485984,256-256-256,256,1000,98,1301.0907959209871,7.634798374958336,1348.7982168829767,NVIDIA A40
113,926,927,16,100000,,5,RealNVPN,relu,8,-5,0,,0.0934177452976215,0.15835049345542282,0.0440734485579557,0.06487768193429769,0.048346322833019775,0.02647714599961157,0.04869741642165512,0.02440932912512202,1.1397790627848552,0.09599681320482704,128-128-128,256,1000,151,1141.0454386750353,8.461815527989529,1182.332231330045,NVIDIA A40
114,926,927,16,100000,,5,RealNVPN,relu,8,-5,0,,0.025192105392541197,0.06401633347225118,0.015926093538020228,0.04357865124613164,0.0639278460851184,0.03688483928365607,0.06484743104213384,0.03180699185911108,0.9450457812122852,0.09339642288036928,256-256-256,256,1000,113,828.5163608900039,7.883868331962731,868.5923519280041,NVIDIA A40
115,926,927,16,100000,,10,RealNVPN,relu,8,-5,0,,0.05661998942932489,0.12193797149647063,0.02656979273250477,0.059277288110308704,0.043050863602780744,0.02342232382522099,0.04254696427842214,0.018566784898327145,0.53778666294981,0.07954386603035946,128-128-128,256,1000,123,1627.77343969699,7.084684206987731,1688.5867266469868,NVIDIA A40
116,926,927,16,100000,,10,RealNVPN,relu,8,-5,0,,0.04206594025389893,0.10441437456058966,0.02300031825087922,0.054456130437566946,0.05112897687626613,0.030566914964971176,0.05613770734509983,0.030053181102015783,0.5892114133766481,0.02520508822486614,256-256-256,256,1000,108,1431.0150844579912,8.220342013984919,1478.3538725820254,NVIDIA A40
117,933,934,16,100000,,5,RealNVPN,relu,8,-5,0,,0.24208170457099693,0.2684986678503698,0.10206296389285711,0.09695692314459074,0.03831810003080247,0.025873509498669827,0.039339786268299835,0.023606493700485856,1.111421310817288,0.1771688311563025,128-128-128,256,1000,195,1401.2434179370175,7.826550350990146,1441.1190804819926,NVIDIA A40
118,933,934,16,100000,,5,RealNVPN,relu,8,-5,0,,0.12874391789920794,0.22276899548037754,0.053398777459201366,0.08505819148399518,0.04622141400540243,0.025776962751432618,0.047940599635397714,0.023873558664754914,1.2906334904371177,0.18077192685462243,256-256-256,256,1000,115,858.0058251880109,7.325161528016906,913.5076527550118,NVIDIA A40
119,933,934,16,100000,,10,RealNVPN,relu,8,-5,0,,0.16268533218012332,0.2576882176517517,0.07249145868076123,0.1022101514113358,0.0393992895747373,0.03338613488154566,0.04555891989111686,0.024175118476955075,0.4627606645819167,0.14575563411294165,128-128-128,256,1000,142,1893.9924896919983,8.277104464010336,1943.2644849650096,NVIDIA A40
120,933,934,16,100000,,10,RealNVPN,relu,8,-5,0,,0.12891340479541386,0.2390704403182412,0.0649782262733346,0.09560382211560815,0.047057187369402884,0.04350880324309142,0.057309686878789665,0.028440049965500987,0.37769793778811067,0.05904621487783906,256-256-256,256,1000,99,1298.2353106469964,7.411365821026266,1346.6452687960118,NVIDIA A40
121,0,1,32,100000,,5,RealNVPN,relu,8,-5,0,,0.06663664002403942,0.1412627489956328,0.0386560003158804,0.07110635395007961,0.06012321765102614,0.029873070610450487,0.05706993562379983,0.027855184525916607,0.745387741302728,0.11581123379910246,128-128-128,256,1000,185,1374.9790378830512,11.050487801025156,1510.3269668270368,NVIDIA A40
122,0,1,32,100000,,5,RealNVPN,relu,8,-5,0,,0.06801985099965202,0.13795186425870334,0.034759145863775945,0.06733025733328542,0.06322965803403643,0.031087285581392395,0.05976876366283057,0.031195023206885508,0.7164192417813935,0.11841179427796027,256-256-256,256,1000,117,863.5043295710348,9.691822848981246,999.280114557012,NVIDIA A40
123,0,1,32,100000,,10,RealNVPN,relu,8,-5,0,,0.07420322814377649,0.16239553574195745,0.04794051574171044,0.08267723518320445,0.06816134919643588,0.03303355140025303,0.0675077357837058,0.03421580998122077,0.7698831677640239,0.107451080754023,128-128-128,256,1000,158,2080.9931167309987,9.865789972012863,2223.453537215013,NVIDIA A40
124,0,1,32,100000,,10,RealNVPN,relu,8,-5,0,,0.055066789514045957,0.1310579469147887,0.030416997351473206,0.06410618576917611,0.07393725838466413,0.03606050794859835,0.0705736120662801,0.0347158494680143,1.1156226840081611,0.0906298325821558,256-256-256,256,1000,98,1289.458537066006,9.865592345013283,1440.9697993720183,NVIDIA A40
125,187,188,32,100000,,5,RealNVPN,relu,8,-5,0,,0.08741882365317433,0.1710090726693802,0.04077946445306607,0.0750034150870905,0.04672159047211863,0.01926142598201147,0.04559800594544714,0.020637553298761793,0.6073382442513179,0.07083057686505334,128-128-128,256,1000,179,1372.5210280320025,11.183684338990133,1498.1597459919867,NVIDIA A40
126,187,188,32,100000,,5,RealNVPN,relu,8,-5,0,,0.08867366756604297,0.19893310400226658,0.048636747523635324,0.0835841499032743,0.04938004163061317,0.02538806975332181,0.048756261997534384,0.021958026133383407,0.5999863462837458,0.04303421977393885,256-256-256,256,1000,118,861.0441891449736,10.924564321001526,1006.6757970490144,NVIDIA A40
127,187,188,32,100000,,10,RealNVPN,relu,8,-5,0,,0.03188060725499581,0.09695841554707332,0.01983863057991947,0.05395146243565016,0.0833865451049749,0.03867623346721325,0.0835886370679841,0.04468113459116898,1.2343597640232102,0.14179515292864203,128-128-128,256,1000,166,2150.748560759006,9.905542680004146,2295.4907350880094,NVIDIA A40
128,187,188,32,100000,,10,RealNVPN,relu,8,-5,0,,0.05950350360775607,0.13609369086080322,0.03199752601519712,0.06742165321390306,0.06226006163135459,0.03393340648564109,0.0616814559366967,0.03255199653219121,0.714249036263056,0.05611563042317189,256-256-256,256,1000,104,1380.4912003210047,9.448696541949175,1528.878918651957,NVIDIA A40
129,377,378,32,100000,,5,RealNVPN,relu,8,-5,0,,0.08181784143240203,0.16816878300717025,0.050822219027266226,0.08276038987789729,0.04384121336859771,0.020342642522125032,0.04368471451534101,0.018880092587273287,0.5734467168769646,0.04576155465384949,128-128-128,256,1000,188,1421.3901638119714,11.087905535998289,1562.349735331023,NVIDIA A40
130,377,378,32,100000,,5,RealNVPN,relu,8,-5,0,,0.014880013992026686,0.0480257857706886,0.01313499364851381,0.035019825657299976,0.08764385187900559,0.0409884968521544,0.08192138747340762,0.04879433202524911,1.0834942481607892,0.13954623234477867,256-256-256,256,1000,106,804.8139669580269,10.134490652009845,926.0525772050023,NVIDIA A40
131,377,378,32,100000,,10,RealNVPN,relu,8,-5,0,,0.038368178389129266,0.10027613635284649,0.02284125335236576,0.05413215633668604,0.05890647131676874,0.031616126282682365,0.058712638561883745,0.029443547339248758,0.4439015120782014,0.038353292663042916,128-128-128,256,1000,151,2051.504067745991,10.159002243017312,2198.3065670619835,NVIDIA A40
132,377,378,32,100000,,10,RealNVPN,relu,8,-5,0,,0.0266155227060211,0.07622847767382912,0.01937227797377305,0.045403399768649016,0.07739059163360759,0.04170720172653063,0.07791286244568228,0.04046817752083181,0.5893903229009706,0.03164185745162621,256-256-256,256,1000,108,1411.4172150060185,9.991706604021601,1563.166746037954,NVIDIA A40
133,440,441,32,100000,,5,RealNVPN,relu,8,-5,0,,0.1882736970391723,0.24070931304185603,0.10390301840809442,0.1019445096250651,0.04650865341533592,0.02224162831262383,0.043341289799664236,0.025608426936928278,0.5594086358691039,0.17400991326590987,128-128-128,256,1000,210,1582.3180690329755,11.331570127978921,1724.9289711199817,NVIDIA A40
134,440,441,32,100000,,5,RealNVPN,relu,8,-5,0,,0.05403319420513841,0.13422196490615118,0.030702787196744484,0.0648799689844993,0.07059316123282237,0.041103572278590884,0.06956092906694565,0.038922375747626255,0.5543833079453167,0.08249998151817169,256-256-256,256,1000,125,945.348791536002,9.97451736102812,1082.6378914670204,NVIDIA A40
135,440,441,32,100000,,10,RealNVPN,relu,8,-5,0,,0.054044523360196925,0.1273262966400765,0.034207489187652526,0.07116862704801462,0.06259074562118819,0.03435684063302538,0.06352155203292933,0.0342070024022794,0.6482237835659935,0.0785128419565941,128-128-128,256,1000,154,2057.293176608975,9.676310645008925,2203.605802880018,NVIDIA A40
136,440,441,32,100000,,10,RealNVPN,relu,8,-5,0,,0.0628905565044339,0.15008487809946622,0.04065770123151852,0.07309266531679681,0.06123435393431672,0.03214248696990532,0.05939704881098406,0.030111130760460354,0.706332823727375,0.08122158184547808,256-256-256,256,1000,103,1378.2771676070406,11.12672943196958,1511.2114963650238,NVIDIA A40
137,520,521,32,100000,,5,RealNVPN,relu,8,-5,0,,0.04730065641946131,0.10378271487615398,0.03418920155953845,0.062022941639077636,0.07589276862969041,0.03849193677150846,0.07396757018337956,0.04295015884737887,0.7130013750859062,0.13913570455136468,128-128-128,256,1000,227,1706.1951289999997,11.356418028008193,1851.537068836973,NVIDIA A40
138,520,521,32,100000,,5,RealNVPN,relu,8,-5,0,,0.044831770363939795,0.13958736066012664,0.025487836570946637,0.061954075823627934,0.056678595643860685,0.0290278250577069,0.05555434971281325,0.02383395486773488,0.5632188031141212,0.03552355284024867,256-256-256,256,1000,112,844.3962208820158,10.105331007973291,983.229355543037,NVIDIA A40
139,520,521,32,100000,,10,RealNVPN,relu,8,-5,0,,0.039652354916034485,0.09223567495992348,0.028175550963216382,0.05765194214113207,0.08069203235580899,0.04160139451473317,0.07647003162445282,0.04479634591047597,1.0593592588713259,0.12562848871746157,128-128-128,256,1000,127,1675.1779178970028,9.965618235000875,1823.9652970259776,NVIDIA A40
140,520,521,32,100000,,10,RealNVPN,relu,8,-5,0,,0.032219478687381044,0.08824038155178623,0.019719944345269965,0.04837455708066711,0.0647954567981245,0.029358224760572923,0.06534480942917441,0.030670157046808182,1.0170672851849207,0.10244272066482323,256-256-256,256,1000,85,1156.024381338968,10.896665645006578,1312.4896791430074,NVIDIA A40
141,541,542,32,100000,,5,RealNVPN,relu,8,-5,0,,0.16469537894788375,0.2232190650361506,0.09456175765070965,0.09755382930445218,0.04446246183502396,0.021938754436028215,0.04187184362415408,0.022879657023912633,0.517213282366239,0.09233860405588093,128-128-128,256,1000,213,1675.126427568961,11.663543789007235,1808.4669564709766,NVIDIA A40
142,541,542,32,100000,,5,RealNVPN,relu,8,-5,0,,0.05113974947479296,0.13845154875370946,0.02914865772270086,0.0643583664947329,0.06944695056951397,0.036541225774511826,0.0684800464902357,0.03649014501234405,0.7152332677086279,0.0629931573885147,256-256-256,256,1000,100,756.7999228389817,10.167078058002517,897.9425267889746,NVIDIA A40
143,541,542,32,100000,,10,RealNVPN,relu,8,-5,0,,0.04098502394936406,0.1168222703128019,0.026459542981066085,0.055660427726143,0.06088707385352647,0.028382191154289384,0.05919171874814849,0.029170506099916452,0.7057049805756812,0.05307988443390631,128-128-128,256,1000,141,1848.63612684299,9.65453650598647,1997.4062854970107,NVIDIA A40
144,541,542,32,100000,,10,RealNVPN,relu,8,-5,0,,0.08427979373755505,0.17182413109853686,0.04483657065535779,0.07836989093569358,0.04909105577681161,0.02501616565393198,0.05127239683090051,0.0245990152332066,0.6343850624786421,0.03872300735025858,256-256-256,256,1000,117,1530.4343743370264,9.707794274028856,1680.3782347860397,NVIDIA A40
145,721,722,32,100000,,5,RealNVPN,relu,8,-5,0,,0.09107883745901055,0.15505563793140667,0.06331694690143386,0.09065177008461862,0.05189407735837044,0.024157784511439167,0.050072205858731476,0.02488744408894336,0.5690317230389491,0.09101802990349044,128-128-128,256,1000,236,1829.551944737963,10.758187319035642,1950.0646016399842,NVIDIA A40
146,721,722,32,100000,,5,RealNVPN,relu,8,-5,0,,0.01840883191272246,0.08130216804191776,0.013588711220886462,0.04081489757380392,0.08962953321434189,0.0405913342736225,0.08471395787029831,0.043913893496900266,0.6738296886636197,0.05787299680496699,256-256-256,256,1000,102,760.5812071979744,11.12088527099695,906.6128991139703,NVIDIA A40
147,721,722,32,100000,,10,RealNVPN,relu,8,-5,0,,0.06340267787377184,0.14090582711345842,0.03547771463046022,0.07343121853657301,0.06693271891134156,0.028748942208724218,0.06611254543607643,0.03164721283221435,1.010064711180017,0.09932754303153232,128-128-128,256,1000,130,1726.8096855990007,10.110675434989389,1874.7431684429757,NVIDIA A40
148,721,722,32,100000,,10,RealNVPN,relu,8,-5,0,,0.011329009212377544,0.04204953732814464,0.00944487389892888,0.027773835939857744,0.08529950578016224,0.03874618019940819,0.08265855749190452,0.04332649366118227,0.9064166287191824,0.0620982009166674,256-256-256,256,1000,113,1500.8271695790463,10.297065299004316,1628.0113320919918,NVIDIA A40
149,869,870,32,100000,,5,RealNVPN,relu,8,-5,0,,0.22039204967136233,0.25440548237435884,0.12674079179433045,0.10130134733992316,0.03293338087623717,0.018365756252611786,0.032474972065116424,0.01615014695918831,0.34012879264507834,0.023060086133273996,128-128-128,256,1000,243,1814.5341330579831,9.651042721001431,1951.584980692016,NVIDIA A40
