run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
78,933,934,8,100000,None,5,RealNVPN,relu,8,-5,0,None,0.1074513510255315,0.2071389760689494,0.0550490731887979,0.0816018377424988,0.0660475292953316,0.030435583396647,0.0615974224118316,0.0341359888941933,0.1251459299835411,0.0244326932266216,256-256-256,256,1000,291,2144.0724691119976,6.10404208896216,2163.160647060024,NVIDIA A40
79,933,934,8,100000,None,10,RealNVPN,relu,8,-5,0,None,0.2404484659240716,0.2316411742973732,0.1403662871581497,0.0995856351034273,0.053986116197864,0.0384290834416502,0.0568192222980847,0.0356376503177099,0.0840678496870851,0.0266274485094182,128-128-128,256,1000,228,2972.423494661052,6.019186316989362,2998.6352661830024,NVIDIA A40
80,933,934,8,100000,None,10,RealNVPN,relu,8,-5,0,None,0.2349953249290169,0.2397726397647615,0.1264354248577526,0.1074341647118627,0.0463190715486402,0.03132790026379,0.0497538220862166,0.0297512746846302,0.1015862641046983,0.0287688668876271,256-256-256,256,1000,205,2648.2807576429914,6.902907392999623,2685.973945109989,NVIDIA A40
81,0,1,16,100000,None,5,RealNVPN,relu,8,-5,0,None,0.1488154101752981,0.2342828233694532,0.07774546543372,0.0952831879429875,0.0317745987529757,0.020460376601208,0.0334258778053857,0.0151827458545463,0.4939732655635621,0.1791816400401675,128-128-128,256,1000,167,1242.17062756198,8.40144142403733,1282.626163006993,NVIDIA A40
82,0,1,16,100000,None,5,RealNVPN,relu,8,-5,0,None,0.0345376233311549,0.0945575408628276,0.0206744968489113,0.0509249440346152,0.0594091392367806,0.0374850441810166,0.0640597762180298,0.0323070414006779,1.227145678052466,0.2282731254119533,256-256-256,256,1000,107,784.2441540459986,7.77028891898226,824.6850008140318,NVIDIA A40
83,0,1,16,100000,None,10,RealNVPN,relu,8,-5,0,None,0.1223551710445235,0.2200293492485548,0.0450243463350272,0.0777588794352503,0.0534915768505407,0.0353047036340063,0.057569136115427,0.0291239918048793,0.8553429670636081,0.2393831105549079,128-128-128,256,1000,134,1728.8811561149778,8.308461926993914,1794.7002446579863,NVIDIA A40
84,0,1,16,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0399067388062437,0.0923495586910754,0.028182468752582,0.0600198048271458,0.0427888883871473,0.0241686576411567,0.0439487781341898,0.0216503851704614,0.4793357714662981,0.1646635408547044,256-256-256,256,1000,96,1222.7411770059844,7.264322536007967,1268.5806202130043,NVIDIA A40
85,187,188,16,100000,None,5,RealNVPN,relu,8,-5,0,None,0.2591634493183899,0.2794361313608343,0.1353459895834479,0.1020324757662604,0.0310308229267836,0.0243680504933992,0.0342835512504562,0.0213128031642771,0.3919386716718038,0.1898495720607194,128-128-128,256,1000,195,1414.3545838390128,7.509411473001819,1468.2862769219792,NVIDIA A40
86,187,188,16,100000,None,5,RealNVPN,relu,8,-5,0,None,0.0078141427213639,0.0283937187647225,0.0039412883964927,0.0124070925463362,0.06779129042749,0.0315885800643588,0.064478046205507,0.0342938316443705,2.185080018485389,0.2142319945052904,256-256-256,256,1000,106,785.9097617330262,7.828429878980387,830.5833041630103,NVIDIA A40
87,187,188,16,100000,None,10,RealNVPN,relu,8,-5,0,None,0.0335614872257883,0.0802710527547503,0.0167556367481977,0.0409866346351156,0.04570648938782,0.0264481201808512,0.0491268767308526,0.0246914234571975,0.6597570072530773,0.1383465302640456,128-128-128,256,1000,141,1825.0084217570256,7.721048028033692,1879.6166380380164,NVIDIA A40
