run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,1,100,100000,,5,RealNVPN,relu,8,-5,0,,0.0885431977773377,0.18279693376348882,0.05660926051319641,0.08543576703505967,0.0747423297148528,0.04674480537693754,0.07198648517726323,0.04682523228228667,1.9946956556004671,0.5474003828153201,"128-128-128",256,2,314,44.58982286800165
2,187,188,100,100000,,5,RealNVPN,relu,8,-5,0,,0.16638800353819544,0.22670482347056012,0.09974155326913106,0.10234560220362637,0.05086651080617861,0.03011094900444424,0.04915832799691182,0.033401921019311984,1.273097617738225,0.3819788213142946,"128-128-128",256,2,418,41.51754042600078
3,377,378,100,100000,,5,RealNVPN,relu,8,-5,0,,0.1755795275835466,0.22795619800187097,0.1007301207529881,0.10337481006419469,0.05044425076505981,0.027902314318234908,0.047138277135372046,0.026983600177946238,1.4367716827647334,0.3385999029701951,"128-128-128",256,2,377,41.38653992000036
4,440,441,100,100000,,5,RealNVPN,relu,8,-5,0,,0.28244885204126013,0.2925983842803135,0.14009210314958517,0.10613143543872773,0.03535662630716854,0.018078197401765868,0.03532741630701164,0.01898299907871525,0.9718458541137404,0.07808260639183069,"128-128-128",256,2,353,41.534337334000156
5,520,521,100,100000,,5,RealNVPN,relu,8,-5,0,,0.02915906035383007,0.12051005534705216,0.015775984713299405,0.05021523165224982,0.09763913027385879,0.048398165387418035,0.09410765207328302,0.05213743275580927,1.6520181137201,0.11148444385329538,"128-128-128",256,2,158,41.26934499199706
6,541,542,100,100000,,5,RealNVPN,relu,8,-5,0,,0.04510090793449162,0.1081036069611888,0.041510764393479054,0.07113699211678574,0.08488836526474665,0.049752011667895175,0.0821521557652248,0.052992023587275505,1.3103588761127902,0.05776436313490867,"128-128-128",256,2,386,43.042387720997795
7,721,722,100,100000,,5,RealNVPN,relu,8,-5,0,,0.0017379351825716433,0.021316183890759906,0.0031250208138870594,0.016085623297597103,0.1836304547464526,0.0938348194768714,0.17389486663164735,0.10926885604386637,2.3788865157800982,0.2525373962132162,"128-128-128",256,2,702,43.08956625100109
8,869,870,100,100000,,5,RealNVPN,relu,8,-5,0,,0.11562223177971029,0.19706655212609878,0.06802866597931174,0.09175937486995994,0.06770209521359523,0.0381299677981962,0.06302558009846493,0.04016151443246905,1.9771710297060934,0.2568520602457771,"128-128-128",256,2,426,41.712828654002806
9,926,927,100,100000,,5,RealNVPN,relu,8,-5,0,,0.0002168486297153453,0.0026252288766546094,0.0010573526287173895,0.0008002606606433863,0.4736698490827414,0.2501527668550352,0.4624014870563069,0.2917836960502036,6.364008433874327,0.2965276263189713,"128-128-128",256,2,543,44.37053206699784
10,933,934,100,100000,,5,RealNVPN,relu,8,-5,0,,0.3351523833931465,0.3145015882530957,0.15320678161206805,0.10636489710006483,0.03062311522831356,0.016439842582305676,0.029829128846211125,0.01603649904969484,0.9651229650837749,0.266388769905117,"128-128-128",256,2,316,41.25694226199994
