run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.38247224792799606,0.2629488653839535,0.20544678704632108,0.06995344636209276,0.043062069146030266,0.015586197338270115,0.04298912808335659,0.01740057548309424,0.1787501836508295,0.021136794830390663,128-128-128,512,1000,629,3242.449182729237
2,187,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.4285385241633394,0.2838723429970678,0.20152772244070624,0.07527524278291114,0.048232103058761015,0.01845207872563108,0.04759109480887774,0.022750846596277175,0.18216609126215777,0.018433565985737862,128-128-128,512,1000,545,2997.4486913522705
3,377,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.24193794223164322,0.21876454601965653,0.14772555615813707,0.09349145703047795,0.05932336160979679,0.0259342963585713,0.06028271186626532,0.027140319711037638,0.27654409986491474,0.037694811617175764,128-128-128,512,1000,412,2271.1827492481098
4,440,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.2783277046454801,0.26608938547817423,0.15313425868556588,0.09703211894714497,0.05748331345703396,0.027228663546567337,0.05587999572948958,0.028217207345376822,0.1826936542232017,0.02786121110107667,128-128-128,512,1000,435,2367.386625849642
5,520,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.2873075957177627,0.2833089976993677,0.16187528610155952,0.09785782426449209,0.06006849586286034,0.03245970333306174,0.05937808031388306,0.028397526037006213,0.24880377810339352,0.036624995353176384,128-128-128,512,1000,560,2995.950125956908
6,541,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.48236265833313574,0.2678986282723679,0.22268451262401764,0.06266014372751064,0.040725597757323574,0.017174423434039323,0.04173464892302847,0.017677996093618982,0.2080717180807301,0.038007294768422586,128-128-128,512,1000,477,2871.1849661404267
7,721,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.42347496091767073,0.268233858422654,0.22054173162247653,0.058821394571959194,0.04029104272281357,0.01417984900820016,0.04016202411446113,0.015392337945928047,0.18345513344921233,0.025741394360271754,128-128-128,512,1000,396,2716.651551630348
8,869,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.3022962054792859,0.24014338312853548,0.1669514435253461,0.08778243974981458,0.053204824274557264,0.01827274473172386,0.05241329565007818,0.02390611630784073,0.25831978378212667,0.03732813808560946,128-128-128,512,1000,392,2757.4873518971726
9,926,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.297999357657452,0.24508596966134172,0.1750001616117734,0.08970906976272172,0.050826472815990245,0.020079749291992133,0.0488322354659091,0.024042808135895027,0.22397096553865609,0.02719961065570572,128-128-128,512,1000,442,3073.08354495652
10,933,16,100000,corr,2,MsplineN,relu,8,-16,0,None,0.46769843814365525,0.2831281794428406,0.207296693102049,0.07233776128517518,0.040832937851575525,0.015219068293025937,0.04049510428917155,0.016060892538477044,0.21281483742421572,0.039413722795117824,128-128-128,512,1000,532,3022.826887115836
