run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.0034778992379776255,6.362958110099134e-09,0.0010000000000000002,0.002902616015451801,0.40736110107199375,0.40736110107199375,62.33093357273059,128-128-128,512,1000,100,329.82323269499466
2,187,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.004688787031652465,7.664522424891738e-07,0.0010000000000000002,0.0038648870041087576,0.5232077516011875,0.5232077516011875,84.11881188242876,128-128-128,512,1000,214,600.3727778759785
3,377,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.26041600963625267,0.27553516094568153,0.157737404066768,0.14395666870908164,0.10120868377379287,0.10120868377379287,17.24626054618947,128-128-128,512,1000,242,654.3172923326492
4,440,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.2649943478752329,0.25101644808386153,0.1497373687835894,0.15020708589516507,0.10662430716840753,0.10662430716840753,26.661604990553492,128-128-128,512,1000,563,1500.4372578342445
5,520,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.0049906185469575535,9.866570752930103e-06,0.0010000000000000002,0.004041695163889798,0.5555488692194563,0.5555488692194563,70.45672058300364,128-128-128,512,1000,663,1673.747293006163
6,541,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.14815537258412168,0.12057857993206852,0.09697178133445197,0.09524246262703621,0.11382323301994143,0.11382323301994143,30.94085965207925,128-128-128,512,1000,536,1300.1878665201366
7,721,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.27184562295819426,0.2642954795622263,0.15861830451882655,0.1525740844846622,0.10146699866397167,0.10146699866397167,24.23765727379101,128-128-128,512,1000,647,1594.7622831258923
8,869,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.0021158894280743513,4.951557688904088e-16,0.0010000000000000002,0.002086102240261155,0.5888258636213272,0.5888258636213272,66.52280591287433,128-128-128,512,1000,98,242.9831144749187
9,926,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.07931420287287254,0.03942352442672098,0.04220592818446313,0.059889472461741734,0.19272416406929166,0.19272416406929166,31.58593303219353,128-128-128,512,1000,534,1305.270423910115
10,933,1000,100000,corr,5,MAFN,relu,8,-5,0,,-1,0.4576970796702331,0.4696833898946807,0.21214758910352022,0.20868805670379786,0.034652938779012044,0.034652938779012044,11.12217768370216,128-128-128,512,1000,810,2011.1385660022497
