run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
36,638742,638743,4,100000,,10,MAFN,relu,8,-5,0,,0.4471208924918068,0.2402554237608132,0.2187427555119608,0.058979994959832,0.0292472956029608,0.010779100043894,0.0286914804751207,0.0133170423880272,0.0461104318386994,0.0145199875330305,256-256-256,512,1000,363,2019.634699660004,6.092390303994762,2064.3631851190003,NVIDIA A40
37,933,934,4,100000,,5,MAFN,relu,8,-5,0,,0.3430139051280222,0.2646943300824649,0.1742412712925022,0.0914815742906894,0.032095221871251,0.0113678538382729,0.0314902694963687,0.0128647582489022,0.0534376403839585,0.0147795615451492,128-128-128,512,1000,561,1695.7277932609722,4.925290803977987,1722.7055598179868,NVIDIA A40
38,933,934,4,100000,,5,MAFN,relu,8,-5,0,,0.3893921111010502,0.2458123917170966,0.1960496928288427,0.077112798732421,0.0285492545395804,0.0105893965865346,0.0268078047896092,0.0124027751923927,0.0337546834730501,0.0134550978334421,256-256-256,512,1000,318,970.608953529998,5.85185375099536,991.858842140995,NVIDIA A40
39,933,934,4,100000,,10,MAFN,relu,8,-5,0,,0.4711953499140371,0.2585775030011451,0.196778113032088,0.0820356091397015,0.0314175280842417,0.0124768657430687,0.0320339197156496,0.0138477536853507,0.0678841048778201,0.0251801502679336,128-128-128,512,1000,849,4502.079441909009,5.714557700994192,4538.726942676993,NVIDIA A40
40,402839,402840,4,100000,,10,MAFN,relu,8,-5,0,,0.4127800770634896,0.2838467003831366,0.2162741798761324,0.0629048454603866,0.0269809823224694,0.0073746056298625,0.0269164049499765,0.0096975948795598,0.06799535430573,0.0161789207686036,256-256-256,512,1000,533,2835.348386165977,4.7815281850053,2880.5836981839966,NVIDIA A40
41,0,1,8,100000,,5,MAFN,relu,8,-5,0,,0.1508921942448871,0.2001255980197509,0.1140931087032486,0.0943403661905333,0.0632471787193617,0.0416996367576927,0.0619277400873388,0.0428350848824457,0.079035495684722,0.021896283218197,128-128-128,512,1000,663,1981.517863772024,6.736882923985831,2008.246391097986,NVIDIA A40
42,0,1,8,100000,,5,MAFN,relu,8,-5,0,,0.3058594044122669,0.2511691472982975,0.1787373674010016,0.0830703798449632,0.046647623929807,0.0310151073374925,0.0467777217827772,0.0306322203895554,0.0817175362213173,0.0233525068769154,256-256-256,512,1000,420,1298.006478536001,6.586728069989476,1325.2991197730007,NVIDIA A40
43,0,1,8,100000,,10,MAFN,relu,8,-5,0,,0.3831552577145109,0.2791669683711478,0.1920669181036043,0.0859929024286694,0.0358723049955642,0.018803624524345,0.0358438719487162,0.0201492891184135,0.0800927285028084,0.0186180961569642,128-128-128,512,1000,685,3678.46010445102,6.48973397698137,3721.5375768700032,NVIDIA A40
44,0,1,8,100000,,10,MAFN,relu,8,-5,0,,0.2288336726004597,0.258457623480947,0.1190214716668704,0.0950507256526963,0.048469228363414,0.0269361279307913,0.0459177941627832,0.028007548738141,0.0809454713301333,0.0239701535985417,256-256-256,512,1000,387,2193.3811461110017,6.368651197000872,2240.4783936059976,NVIDIA A40
45,187,188,8,100000,,5,MAFN,relu,8,-5,0,,0.25513115453003,0.2325778665722915,0.1496388536593444,0.0979167899900218,0.045781186005632,0.0277727661787617,0.0437924173287891,0.0262127489218417,0.1029042347992988,0.037088164106572,128-128-128,512,1000,558,1679.5657625349995,5.606672235007864,1706.9263178340043,NVIDIA A40
46,187,188,8,100000,,5,MAFN,relu,8,-5,0,,0.265368229606206,0.2373501468649206,0.1522369239487584,0.0991656125919595,0.0416592033411885,0.0240523681480965,0.0409290212182755,0.0242831027317354,0.1026778735359378,0.0353906617061782,256-256-256,512,1000,345,1053.451536491979,6.683949230005965,1098.6436373289907,NVIDIA A40
47,187,188,8,100000,,10,MAFN,relu,8,-5,0,,0.485064023368503,0.2816657423325869,0.2131415893328248,0.0655239537437885,0.0342531254054401,0.0228713456947172,0.0346554788326622,0.021558101356554,0.0629070675497227,0.0251852286068149,128-128-128,512,1000,573,3228.8430405679974,6.460685685975477,3279.090613647015,NVIDIA A40
48,187,188,8,100000,,10,MAFN,relu,8,-5,0,,0.4039375698606875,0.2832961429911946,0.1948651817296715,0.0785971467664178,0.0350040161937541,0.0230796392404191,0.0353147297856717,0.0220315036905956,0.0699890144286328,0.0209982193915248,256-256-256,512,1000,328,1878.277718185971,5.627234881976619,1929.9653871110056,NVIDIA A40
49,377,378,8,100000,,5,MAFN,relu,8,-5,0,,0.5817161649912563,0.2448961687028662,0.2323618344982854,0.0433558088304828,0.0260591265738884,0.0143408404512868,0.0264789501406974,0.0114790711197328,0.0634620152576636,0.0090963377474704,128-128-128,512,1000,557,1767.5203234689543,5.609659432026092,1797.301985713013,NVIDIA A40
50,377,378,8,100000,,5,MAFN,relu,8,-5,0,,0.3991820040045091,0.3271078212054072,0.1821347230797015,0.0877663285353125,0.0295602320702622,0.0171057485867777,0.0303650355650148,0.0166718726282155,0.0505989795894436,0.0250056805175079,256-256-256,512,1000,334,1038.130782910972,6.686017863976304,1085.5057301720371,NVIDIA A40
51,377,378,8,100000,,10,MAFN,relu,8,-5,0,,0.187145288643574,0.1929645001234366,0.1324704621772946,0.099156736298431,0.0643256332667908,0.0400344189187527,0.0641009370786409,0.0361652350186671,0.0926259530460472,0.0146766639685333,128-128-128,512,1000,587,3408.0247987369657,6.804803472012281,3458.77161475498,NVIDIA A40
52,377,378,8,100000,,10,MAFN,relu,8,-5,0,,0.283327533286114,0.2269128691482042,0.1817828290500429,0.0857543209116633,0.047187241268364,0.0293016951808299,0.047542076983216,0.0266431879916321,0.0710241008056268,0.016221943748159,256-256-256,512,1000,329,1906.2218718570075,6.959062276990153,1956.282994549023,NVIDIA A40
53,440,441,8,100000,,5,MAFN,relu,8,-5,0,,0.2511328375996488,0.2484774230875847,0.1793331952061896,0.0891234188409789,0.0461091198815585,0.0299664323898224,0.0439955444022566,0.0274977580319847,0.0518439614309356,0.0123090418024909,128-128-128,512,1000,583,1837.655545270012,6.993074969970621,1869.746551988996,NVIDIA A40
54,440,441,8,100000,,5,MAFN,relu,8,-5,0,,0.2097436596392713,0.220971069608627,0.1483246897048933,0.0938221235097083,0.0500900508716773,0.0328745285523199,0.0478315209627245,0.0303653327622336,0.0526854004756481,0.0135446178952086,256-256-256,512,1000,370,1163.498287672992,6.906811908993404,1193.6755076989648,NVIDIA A40
55,592386,592387,8,100000,,10,MAFN,relu,8,-5,0,,0.3359007819191537,0.2989692977330544,0.165598698750559,0.0975469549887554,0.0428547997826088,0.0288952669486344,0.0425762106352544,0.0314724975772855,0.062980319102148,0.0135282923317104,128-128-128,512,1000,583,3429.11836627702,6.520420595014002,3503.4637420419604,NVIDIA A40
56,592386,592387,8,100000,,10,MAFN,relu,8,-5,0,,0.2803828372179563,0.2741563393045992,0.1567453276750818,0.0912587713339824,0.0416970683408763,0.0236832997863163,0.0429541623331553,0.0264487264088977,0.1079216147265894,0.0306765853203979,256-256-256,512,1000,304,1801.205213601992,6.356212062004488,1853.2378444810165,NVIDIA A40
57,520,521,8,100000,,5,MAFN,relu,8,-5,0,,0.4456608442952248,0.2943592428708663,0.1970872484750216,0.0769701221570045,0.0323120536342928,0.0197446856048094,0.0319899195090661,0.0209886815603486,0.0528086913537503,0.0135376788828306,128-128-128,512,1000,615,1931.3800178109668,6.23641182098072,1960.8300644499832,NVIDIA A40
58,520,521,8,100000,,5,MAFN,relu,8,-5,0,,0.3174130222707538,0.2618967405138802,0.1549829601534804,0.0987460480529607,0.0346323434068356,0.0183581331283753,0.0361291037860431,0.0192215688150823,0.1096356384711451,0.0212960090476136,256-256-256,512,1000,418,1296.979941257974,6.841973702015821,1328.053516931017,NVIDIA A40
59,520,521,8,100000,,10,MAFN,relu,8,-5,0,,0.3880015704543923,0.2910053809164146,0.1881487447750803,0.0872333949477265,0.040707108515907,0.0303679285012022,0.0414386174410282,0.0311156607377037,0.0563250413994298,0.0120553561904208,128-128-128,512,1000,593,3292.084720103012,6.636554206022993,3338.202787570015,NVIDIA A40
60,520,521,8,100000,,10,MAFN,relu,8,-5,0,,0.3573712522268371,0.2938864155067355,0.1603812352330343,0.0996400620853757,0.0352719891750961,0.0231857952296376,0.0367180624930979,0.0229488077167068,0.0557412262482442,0.0182046233964927,256-256-256,512,1000,288,1670.4614031700185,5.865664114011452,1729.5272814059863,NVIDIA A40
61,541,542,8,100000,,5,MAFN,relu,8,-5,0,,0.2377806225222829,0.2209996359647473,0.1487122373522965,0.0950873756019352,0.0398838802245333,0.02134815626975,0.0400419246712559,0.0189470794570158,0.0658422459770338,0.0130604913734663,128-128-128,512,1000,451,1384.3656214440125,6.5238591529778205,1413.6804958980065,NVIDIA A40
62,541,542,8,100000,,5,MAFN,relu,8,-5,0,,0.4475752039175866,0.2629932569358946,0.2075638618544037,0.0675391524794351,0.0308817583405355,0.0192250884355748,0.0319515409694924,0.0179802223587268,0.0653427334077084,0.0118622701341225,256-256-256,512,1000,391,1204.0544626409535,6.399607511993963,1233.127007914998,NVIDIA A40
63,541,542,8,100000,,10,MAFN,relu,8,-5,0,,0.3873093638520079,0.2948731477458429,0.1795866634169328,0.0885434203905091,0.0404731932652255,0.023686367513186,0.0390926070248663,0.0248294753758929,0.0715807132216187,0.0193262074518077,128-128-128,512,1000,407,2232.991796087997,6.621372054039966,2279.0789879800286,NVIDIA A40
64,541,542,8,100000,,10,MAFN,relu,8,-5,0,,0.4205577077488837,0.2954691570176357,0.199233578935894,0.0748464692668924,0.0369158691616649,0.0214170111038387,0.0359724036498111,0.0221143872665528,0.0539758461391742,0.0085106703848068,256-256-256,512,1000,345,1973.253931617015,6.523679038044065,2021.611202679982,NVIDIA A40
65,721,722,8,100000,,5,MAFN,relu,8,-5,0,,0.3992806519779533,0.2902463004091902,0.1987756401268471,0.0744340393744437,0.0289259670444054,0.0137443843261867,0.0302920725027308,0.0163092539612449,0.0786467839221378,0.0223007898488897,128-128-128,512,1000,695,2137.175984987989,6.534098197997082,2165.719025879982,NVIDIA A40
66,721,722,8,100000,,5,MAFN,relu,8,-5,0,,0.2717177629658162,0.2378329903640735,0.1733160129641799,0.0974867295150872,0.033548258134746,0.0179903823837453,0.0331784941523697,0.0180747203571572,0.0635089925963875,0.0220497887912999,256-256-256,512,1000,320,969.8051854170044,7.2792801189934835,1013.7138639810146,NVIDIA A40
67,443267,443268,8,100000,,10,MAFN,relu,8,-5,0,,0.3182023051205918,0.2743588966761984,0.1747199590398902,0.092219306941337,0.0473467622086607,0.0308943358781847,0.0456395956375286,0.0307707527275483,0.0524425364517972,0.0116446025869599,128-128-128,512,1000,732,4152.096796692,7.08284950297093,4222.021428823995,NVIDIA A40
68,443267,443268,8,100000,,10,MAFN,relu,8,-5,0,,0.199174832131271,0.2699801611156571,0.1091534116050336,0.100562410826738,0.0555051913734044,0.0383900210725349,0.0555972330488561,0.0355270711494086,0.0775132005329745,0.0182589321791259,256-256-256,512,1000,317,1825.2803926320048,6.285240146040451,1873.5712922830132,NVIDIA A40
69,869,870,8,100000,,5,MAFN,relu,8,-5,0,,0.4064981896518748,0.2627578993780406,0.2035686505223581,0.0719610555503663,0.0346762204630348,0.0212318567199549,0.0345476775476396,0.0206724884121265,0.0530417379304239,0.0167603636362265,128-128-128,512,1000,585,1784.227213071019,6.882582286954857,1814.1407024249784,NVIDIA A40
70,869,870,8,100000,,5,MAFN,relu,8,-5,0,,0.1892628640499618,0.2059128525931976,0.1312367767055961,0.091951416080056,0.0424402009233825,0.0239440338595904,0.0420509462374156,0.0238766036169344,0.0646534308184641,0.0198530146096321,256-256-256,512,1000,337,1035.049616786011,5.719446835049894,1062.3695065790089,NVIDIA A40
71,869,870,8,100000,,10,MAFN,relu,8,-5,0,,0.5027707826286832,0.2584806289225508,0.2164483247315703,0.0643159810903141,0.02981486716548,0.0142108989362768,0.03133278192705,0.0150299578838707,0.0881829091569068,0.0204660706569026,128-128-128,512,1000,607,3343.8517014079844,6.272277182026301,3390.5138019899605,NVIDIA A40
72,869,870,8,100000,,10,MAFN,relu,8,-5,0,,0.2492951977113728,0.2912171033640945,0.115505309120898,0.091209773723862,0.0383983755802238,0.0172739117984184,0.0368729333282539,0.0177488945669368,0.0620783120748655,0.0119056486121259,256-256-256,512,1000,283,1644.871957900992,6.71584832703229,1709.0850403580116,NVIDIA A40
73,926,927,8,100000,,5,MAFN,relu,8,-5,0,,0.2933026740792342,0.2595179171099743,0.1645141693399386,0.0938668440603489,0.0431720046796034,0.0246741671387826,0.0438845930399881,0.0259491280603239,0.0577019850496024,0.0116696106979764,128-128-128,512,1000,546,1716.1543695200237,6.863806792011019,1747.139961954963,NVIDIA A40
74,926,927,8,100000,,5,MAFN,relu,8,-5,0,,0.3318215840655833,0.2673891985015865,0.1720433425657782,0.0876470499100656,0.0416317148751649,0.0218019999520748,0.0416466120137308,0.0241706831589234,0.0575079445316408,0.011066192038488,256-256-256,512,1000,355,1112.972586419026,6.4799911139998585,1141.9979115749593,NVIDIA A40
75,926,927,8,100000,,10,MAFN,relu,8,-5,0,,0.4417631169060632,0.2839493490157941,0.1974093351934616,0.073095741119146,0.0298454216423622,0.0148220271142568,0.0302866663161097,0.0139144116135333,0.0607780004540577,0.0166476873760016,128-128-128,512,1000,479,2637.2618332410348,6.878960640984587,2684.9103936289903,NVIDIA A40
76,926,927,8,100000,,10,MAFN,relu,8,-5,0,,0.3830373494110766,0.2594494063070791,0.1868377924227924,0.08143739313958,0.0358653875691434,0.0169075956875492,0.0358959797778174,0.0174584646272065,0.0542025816091886,0.0119997398395119,256-256-256,512,1000,329,1915.604399912001,6.715511909045745,1965.7029694630185,NVIDIA A40
77,933,934,8,100000,,5,MAFN,relu,8,-5,0,,0.1564408215766566,0.1584075882275123,0.1341914051501182,0.100901211735296,0.0621500536370533,0.0387777246469973,0.0640269605390764,0.0402557378756237,0.0786897842456273,0.0149167561385624,128-128-128,512,1000,509,1625.7019179240451,6.8472583429538645,1657.8119370290078,NVIDIA A40
78,933,934,8,100000,,5,MAFN,relu,8,-5,0,,0.2094272785230246,0.1994441620075401,0.1385273128222062,0.102020331934855,0.0525050486072243,0.0325058195517859,0.0545273649471099,0.0329041632096128,0.0691969047943953,0.015262279990966,256-256-256,512,1000,305,992.6049611319904,6.805872504017316,1077.3242085429956,NVIDIA A40
79,402839,402840,8,100000,,10,MAFN,relu,8,-5,0,,0.2621737920085643,0.2411977266026332,0.1663345008353176,0.0917953925218534,0.040665072945536,0.0253317981256732,0.0423318362629154,0.0253616763667884,0.0840061595490731,0.0178873334394746,128-128-128,512,1000,581,3287.129397300014,6.86220668500755,3371.960166806006,NVIDIA A40
80,402839,402840,8,100000,,10,MAFN,relu,8,-5,0,,0.3859905723102476,0.2442705087167473,0.2173111872758023,0.0657373496981844,0.0320003322321204,0.0190855588585931,0.0335499140269175,0.0175073778251291,0.0643178591466349,0.0166880152726523,256-256-256,512,1000,427,2510.070110353001,6.542281700996682,2557.192195401003,NVIDIA A40
81,0,1,16,100000,,5,MAFN,relu,8,-5,0,,0.5259175637079013,0.2745175905277984,0.2243852217764891,0.0558259426098162,0.0208307911176276,0.0133507916785685,0.022292647768675,0.0110878886115455,0.4558431574850747,0.2413078656192944,128-128-128,512,1000,522,1687.6938207009807,8.32171438698424,1744.261273528973,NVIDIA A40
