run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
271,235536,235537,200,100000,,10,MAFN,relu,8,-5,0,,0.0007818071523752276,0.012901629254409812,0.0011255804477902926,0.002325780215016851,0.44106551776949526,0.8963579443323769,1.0465216091247909,0.5405482599283957,51.528743855868,0.5251532861434886,128-128-128,512,1000,248,1532.2796809420688,37.57532360497862,1768.6240414469503,NVIDIA A40
272,202106,202107,200,100000,,10,MAFN,relu,8,-5,0,,0.05296441649564481,0.126899666400345,0.038740697289837166,0.06853389136140929,0.09293475747227702,0.050318086826109824,0.0858809267224067,0.05496095456793965,3.737802029094452,0.6771482078923928,256-256-256,512,1000,453,2746.8862367800903,35.15542001801077,2991.2793292090064,NVIDIA A40
273,926,927,200,100000,,5,MAFN,relu,8,-5,0,,0.003402241268855248,0.025731119772725325,0.0032184304786584583,0.015934481601507795,0.16351611314491368,0.08502550102555231,0.15719558939483635,0.09815608209507105,7.016022840898221,0.6723027938014291,128-128-128,512,1000,631,2262.4333737830166,36.681263232952915,2427.4615675169043,NVIDIA A40
274,926,927,200,100000,,5,MAFN,relu,8,-5,0,,0.13425189660054843,0.2083213595605151,0.0936944136571806,0.0962793935115516,0.06127333323051188,0.03843907241113101,0.05978928233092598,0.03990586246665345,2.025781606998321,0.2762639259707366,256-256-256,512,1000,417,1507.5484001809964,33.0202363160206,1672.136182423099,NVIDIA A40
275,926,927,200,100000,,10,MAFN,relu,8,-5,0,,0.0002197281567849675,0.0024038428836131854,0.0014144022366041602,0.005456917329824383,0.27555254673473134,0.15533868580299126,0.267463955071065,0.16905885076777186,14.550377412000776,0.675852736452497,128-128-128,512,1000,759,4513.251670675934,36.66260199400131,4722.24293204397,NVIDIA A40
276,926,927,200,100000,,10,MAFN,relu,8,-5,0,,0.03932920300325653,0.12285176536292836,0.027857735576799367,0.06150979948652474,0.1124700057006842,0.06825215112069535,0.10953162389723302,0.07036702166484332,6.498641906043131,0.6981334507243856,256-256-256,512,1000,524,3139.2325852670474,37.04477291496005,3372.1545542179374,NVIDIA A40
277,933,934,200,100000,,5,MAFN,relu,8,-5,0,,0.00408386598623983,0.0289640995994509,0.0035173596336437463,0.018377496030947637,0.19298120229763033,0.10488720665829918,0.18405601492192636,0.11853137011327845,6.056753034428662,0.9822276509668603,128-128-128,512,1000,469,1590.737868814962,34.50148373702541,1780.5426459140144,NVIDIA A40
278,933,934,200,100000,,5,MAFN,relu,8,-5,0,,0.07008755307434282,0.15854521188609386,0.05155078005895288,0.07672392447951203,0.08226907056503072,0.04860382847548193,0.07733214249675513,0.051324870936064734,5.184868439835437,1.0935195157611137,256-256-256,512,1000,442,1722.3572846340248,46.82188356795814,1953.2691624140134,NVIDIA A40
279,933,934,200,100000,,10,MAFN,relu,8,-5,0,,0.14801908720673362,0.21302536110434844,0.09247575019589575,0.10084052703333363,0.06502401729575633,0.04173490640203049,0.06179483216623126,0.0412705217661983,5.076255634110515,1.1079477866613987,128-128-128,512,1000,575,3537.4947791149607,39.7535948890727,3756.301788182929,NVIDIA A40
280,933,934,200,100000,,10,MAFN,relu,8,-5,0,,0.00016015943142147414,0.0038661732414646444,0.001018887600627807,0.0006534179383026815,0.6038819585733614,0.3216122041218507,0.6849718799245427,0.32718614584318007,45.069097802211175,0.33781119275540844,256-256-256,512,1000,284,1785.852778753033,41.39855066605378,2032.9849599800073,NVIDIA A40
281,0,1,400,100000,,5,MAFN,relu,8,-5,0,,0.0320118763243947,0.11660315171984474,0.014327834555732454,0.046152728379852966,0.12856267602667704,0.07715598715210281,0.12293320423544037,0.08417649090835332,26.49699287961575,3.4360278847220593,128-128-128,512,1000,388,1522.1576173339272,77.6707648569718,1830.413437343901,NVIDIA A40
282,0,1,400,100000,,5,MAFN,relu,8,-5,0,,0.11885530170499982,0.19127147532631866,0.048739226074284686,0.07980029153328658,0.05598991956859072,0.02855803345598908,0.052617091727647204,0.027443334993966086,33.14644599431936,3.477540399835622,256-256-256,512,1000,211,804.4879586540628,71.25932654098142,1118.2241377799073,NVIDIA A40
283,0,1,400,100000,,10,MAFN,relu,8,-5,0,,0.00974311896755438,0.052528964170955476,0.0041183488376484775,0.02106500722814815,0.13580939671353157,0.08065479948988798,0.1428707222048184,0.07620432242820466,63.83022050473151,2.440215429756623,128-128-128,512,1000,106,714.1162671429338,85.09576463396661,1173.191220042063,NVIDIA A40
