run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.30850262188044814,0.260809985667598,0.16972685557924266,0.08455201659954435,0.05772102760697802,0.020482464580235143,0.06116854080949742,0.01978428693947232,0.12136700519202233,0.013468583077978932,128-128-128,512,1000,849,2451.159164050012
2,187,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.03108945145002966,0.0563710496273056,0.031263963936184344,0.056022649722172864,0.10995256491774323,0.04356576182522436,0.10595147923378696,0.04497423084220651,0.2013553821388694,0.015556866439762892,128-128-128,512,1000,774,2248.4446683309507
3,377,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.09585773884916113,0.163035697159734,0.08120686239257573,0.09217013854069375,0.08007312308481866,0.03361508259537368,0.08142385346743176,0.03389630628880592,0.13429695055800064,0.022012144323835116,128-128-128,512,1000,648,1942.944932873943
4,440,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.012029270408539275,0.030068548989018652,0.01205027777907814,0.018629540317997562,0.11187368079213825,0.04432773194512866,0.10816810511088636,0.0431854997447977,0.1936789731587618,0.005763853907924906,128-128-128,512,1000,460,1374.2515971619869
5,520,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.04333132027854978,0.0805035452835105,0.03885884824565911,0.05773659421863707,0.088890187113043,0.026780550990977717,0.08598322975011245,0.03156573203911245,0.21658658240363762,0.022454282805226416,128-128-128,512,1000,717,2162.2521071149968
6,541,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.017783147951672733,0.04064940783132689,0.0165863576299567,0.02623334419633501,0.10595991585474393,0.03437716040105317,0.10189994403449693,0.040840594818378914,0.23446016169691514,0.022534201351106172,128-128-128,512,1000,883,2606.8782074209303
7,721,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.13613995747687024,0.15274706275116434,0.09170002770214339,0.07710647148424493,0.07207122722024455,0.024212633667367766,0.06954603732617282,0.02717828381477303,0.12644752919747548,0.011555318305902033,128-128-128,512,1000,950,2728.496782434988
8,869,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.06681142214934047,0.10799687565903832,0.07174078852043062,0.07399095019103646,0.07545894106948578,0.029267187722800507,0.07324908487103356,0.027547255280842474,0.12133131032051236,0.011422790617756817,128-128-128,512,1000,736,2067.178120643948
9,926,8,100000,corr,5,MAFN,relu,8,-5,0,None,5.6224609106216026e-06,2.3771916958775955e-05,0.0010000000000000002,2.168404344971009e-19,0.17299593787164175,0.053143178332939,0.1686904965971883,0.07521243108849969,0.4890700467514691,0.02029668011330391,128-128-128,512,1000,222,582.9213009900413
10,933,8,100000,corr,5,MAFN,relu,8,-5,0,None,0.10166420986293759,0.150154591992449,0.05782393246180186,0.06302443062287584,0.08478721955886806,0.0404241429020199,0.08726364284937677,0.03373166124520457,0.1561047670263068,0.017764549685623975,128-128-128,512,1000,977,2660.684014333063
