run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,8,100000,corr,5,RealNVPN,relu,8,-16,0,,-1,0.42574624240212594,0.44049121637261146,0.1935850610925703,0.19254671456975644,0.02277364809453487,0.02277364809453487,0.10191279852500121,128-128-128,512,1000,100,253.03363758232445
2,0,8,100000,corr,5,RealNVPN,relu,8,-16,0,,-1,0.385961866232686,0.4258790852430224,0.17620223940634933,0.16632675320014806,0.03886947981665734,0.03886947981665734,0.11480646294483304,256-256-256,512,1000,90,220.0206614015624
3,0,8,100000,corr,8,RealNVPN,relu,8,-16,0,,-1,0.4390131005848848,0.4574079411732444,0.2019134762882869,0.1922795621665188,0.025645442091524598,0.025645442091524598,0.08525798543103935,128-128-128,512,1000,86,342.1374398553744
4,0,8,100000,corr,8,RealNVPN,relu,8,-16,0,,-1,0.45999021699438913,0.4729553455591451,0.2016012075743236,0.19835998606392935,0.022118501847229785,0.022118501847229785,0.09092471622250842,256-256-256,512,1000,93,378.74792992323637
5,0,16,100000,corr,5,RealNVPN,relu,8,-16,0,,-1,0.30681275616125103,0.3894171499046417,0.14192840810163382,0.12985937049049157,0.040321714617650675,0.040321714617650675,0.19323644203541313,128-128-128,512,1000,101,262.57844668161124
6,0,16,100000,corr,5,RealNVPN,relu,8,-16,0,,-1,0.29537687001669577,0.3195934401618073,0.1544664649594331,0.13121561081324823,0.0380903409698978,0.0380903409698978,0.2251665019558564,256-256-256,512,1000,82,221.62779415771365
7,0,16,100000,corr,8,RealNVPN,relu,8,-16,0,,-1,0.35364100016374833,0.37196951427345093,0.15643861457605734,0.14703620724960928,0.03340898975187273,0.03340898975187273,0.21814301701224836,128-128-128,512,1000,93,367.86993534397334
8,0,16,100000,corr,8,RealNVPN,relu,8,-16,0,,-1,0.2978097481572811,0.30516861499330206,0.16160054041631486,0.13348775733041984,0.040631725591719146,0.040631725591719146,0.22379694572532938,256-256-256,512,1000,80,320.6553510632366
