run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
162,0,1,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
163,0,1,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
164,0,1,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
165,187,188,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
166,187,188,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
167,187,188,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
168,187,188,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
169,377,378,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
170,377,378,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
171,377,378,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
172,377,378,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
173,440,441,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
174,440,441,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
175,440,441,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
176,440,441,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
177,520,521,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
178,520,521,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
179,520,521,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
180,520,521,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
181,541,542,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
182,541,542,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
183,541,542,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
184,541,542,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
185,721,722,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
186,721,722,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
187,721,722,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
188,721,722,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
189,869,870,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
190,869,870,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
191,869,870,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
192,869,870,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
193,926,927,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
194,926,927,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
195,926,927,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
196,926,927,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
197,933,934,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
198,933,934,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
199,933,934,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
200,933,934,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
201,0,1,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
202,0,1,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
203,0,1,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
204,0,1,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
205,187,188,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
206,187,188,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
207,187,188,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
208,187,188,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
209,377,378,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
210,377,378,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
211,377,378,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
212,377,378,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
213,440,441,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
214,440,441,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
215,440,441,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
216,440,441,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
217,520,521,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
218,520,521,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
219,520,521,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
220,520,521,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
221,541,542,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
222,541,542,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
223,541,542,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
224,541,542,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
225,721,722,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
226,721,722,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
227,721,722,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
228,721,722,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
229,869,870,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
230,869,870,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
231,869,870,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
232,869,870,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
233,926,927,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
234,926,927,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
235,926,927,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
236,926,927,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
237,933,934,100,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
238,933,934,100,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
239,933,934,100,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
240,933,934,100,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
241,0,1,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
242,0,1,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
243,0,1,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
244,0,1,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
245,187,188,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
246,187,188,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
247,187,188,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
248,187,188,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
249,377,378,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
250,377,378,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
251,377,378,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
252,377,378,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
253,440,441,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
254,440,441,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
255,440,441,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
256,440,441,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
257,520,521,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
258,520,521,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
259,520,521,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
260,520,521,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
261,541,542,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
262,541,542,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
263,541,542,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
264,541,542,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
265,721,722,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
266,721,722,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
267,721,722,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
268,721,722,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
269,869,870,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
270,869,870,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
271,869,870,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
272,869,870,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
273,926,927,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
274,926,927,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
275,926,927,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
276,926,927,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
277,933,934,200,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
278,933,934,200,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
279,933,934,200,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
280,933,934,200,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
281,0,1,400,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
282,0,1,400,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
283,0,1,400,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
284,0,1,400,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
285,187,188,400,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
286,187,188,400,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
287,187,188,400,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
288,187,188,400,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
289,377,378,400,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
290,377,378,400,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
291,377,378,400,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
292,377,378,400,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
293,440,441,400,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
294,440,441,400,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
295,440,441,400,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
296,440,441,400,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
297,520,521,400,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
298,520,521,400,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
299,520,521,400,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
300,520,521,400,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
301,541,542,400,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
