run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.301420324105077,0.292247032370414,0.1520045932240726,0.0989834108263257,0.0308947427048109,0.0166255419794247,0.0302663964446903,0.0156849072135884,0.440974172239447,0.1573801855156282,256-256-256,512,1000,298,3791.21060982
2,187,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.2476156925552786,0.2644087689681767,0.1335562547404257,0.1044426732183475,0.0356471856176231,0.0167495566245102,0.0345314431904314,0.0161280014866674,0.3987398060709915,0.135287542785355,256-256-256,512,1000,249,3089.8418697180005
3,377,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.2431623221548948,0.2463295918180053,0.132732037429152,0.0999598260663749,0.0369047837327342,0.0182872292963471,0.0363702580717525,0.0187018683995551,0.3484340317584377,0.0951554260122633,256-256-256,512,1000,289,3454.6516451669995
4,440,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.0742812521772216,0.1377746434585625,0.0593106119698358,0.0836313801475586,0.0644692398053485,0.0318611216119144,0.0615705806098,0.0355094076920201,0.959169575583642,0.2071161636982392,256-256-256,512,1000,285,3509.0987408210003
5,520,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.1867436303602031,0.2299252022775945,0.1086166696711458,0.1033752912760305,0.0548743308448799,0.0299598315215864,0.0518863693568091,0.0305589931675368,0.6965696612270604,0.2079896067558155,256-256-256,512,1000,322,3917.346176523
6,541,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.2923863840359416,0.2856740411412394,0.1559401232059361,0.1008869156309389,0.0360412853438934,0.0198635229550832,0.0347724207874858,0.0190051789454234,0.3918311016699055,0.1543656369692255,256-256-256,512,1000,312,3779.59205775
7,721,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.2861457453226134,0.2780685605825712,0.1494241920394308,0.0971460364660891,0.0351339531439362,0.0184051496089395,0.034074274132057,0.0178117757535145,0.5087117272217473,0.1678300620779277,256-256-256,512,1000,261,3216.552418741998
8,869,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.2233763974251361,0.2374228978965192,0.1249097543431283,0.1006065028851919,0.0407557537588052,0.021148282616839,0.0386751805598207,0.0216577762287368,0.6529528424351366,0.1916182699698871,256-256-256,512,1000,226,2745.316277495004
9,926,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.3252078356078715,0.2839390606435503,0.1660638290931791,0.0960220438193242,0.0327379700468007,0.0205219243079892,0.0334791317898883,0.0190408191588854,0.3185124046907691,0.1045027445790931,256-256-256,512,1000,291,3570.9718986320004
10,933,32,100000,corr,5,MAFN,relu,8,-5,0,None,0.2235402736263447,0.2548001926490819,0.122436229956446,0.1031408454973723,0.0422658969725005,0.0252295445692416,0.0415522616831359,0.0248578024488745,0.3816994796353603,0.0917087223523074,256-256-256,512,1000,295,3604.812313692004
