run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,1,4,100000,,5,CsplineN,relu,8,-16,0,,0.37137198922711,0.3025190683782167,0.18141923685519445,0.10064248891044443,0.025127081186727386,0.009072010044568408,0.02605935917432169,0.010170713051896802,0.029076300076508556,0.013424561135814085,"128-128-128",512,2,289,311.29817976000777
2,187,188,4,100000,,5,CsplineN,relu,8,-16,0,,0.3279695621282347,0.2836313506874474,0.17940154955870996,0.09734640226880206,0.03251518363407535,0.012348568263619868,0.032960054665169936,0.012515846530804764,0.03126813655443285,0.009281261528152016,"128-128-128",512,2,359,340.9275509230065
3,377,378,4,100000,,5,CsplineN,relu,8,-16,0,,0.14510483464304924,0.13435431822580438,0.12498992892611141,0.09716032704812133,0.03151095702189236,0.013748738448000798,0.03178881141034534,0.0139112002536447,0.023106746031805642,0.008249314277217097,"128-128-128",512,2,340,346.71443586499663
4,440,441,4,100000,,5,CsplineN,relu,8,-16,0,,0.16317481900240788,0.16632900375689783,0.13739237943629362,0.09907497574563821,0.03081352002893392,0.012042186341848084,0.030876456650510153,0.012836992692856155,0.028382746797279007,0.009043379271208131,"128-128-128",512,2,267,340.00375074100157
5,520,521,4,100000,,5,CsplineN,relu,8,-16,0,,0.3228564547807775,0.28655719140524555,0.16978981665025503,0.0955938243918417,0.030065192005769285,0.013599945737201554,0.02891581640247764,0.014621350213188252,0.027332830157440348,0.016560357760759592,"128-128-128",512,2,278,333.0292418490135
6,541,542,4,100000,,5,CsplineN,relu,8,-16,0,,0.3462783441874297,0.29350351794627666,0.202283910033526,0.0692528839096598,0.025006287838737724,0.008131118462233243,0.026319413397398166,0.009638756429933112,0.03550918015030277,0.010938055759287317,"128-128-128",512,2,313,314.8577882160025
7,721,722,4,100000,,5,CsplineN,relu,8,-16,0,,0.27587410711023963,0.2349507625342839,0.17267877961439032,0.09106589046884168,0.03451234542098695,0.014792206170915418,0.03284156813474817,0.01734724746531259,0.024659768943608794,0.01766054488206333,"128-128-128",512,2,466,331.44922430600855
8,869,870,4,100000,,5,CsplineN,relu,8,-16,0,,0.3193195415060969,0.28102192526863096,0.1526686807469086,0.097408384124732,0.02982546532720539,0.009761863299250786,0.030570487611062735,0.013453495187586395,0.027402564936024408,0.010523848951740073,"128-128-128",512,2,411,301.78173040100955
9,926,927,4,100000,,5,CsplineN,relu,8,-16,0,,0.3609840875947813,0.31568597219441247,0.14137773104640905,0.11201026195099405,0.023981901874299306,0.012998780798403619,0.026367835550846694,0.01098899733966313,0.03002473078751868,0.0057033830036531796,"128-128-128",512,2,215,274.0990218000079
10,933,934,4,100000,,5,CsplineN,relu,8,-16,0,,0.31105211466186095,0.27236772899125233,0.15782530431270816,0.10360259013339006,0.03141075392197583,0.012754781435052626,0.029574419601461968,0.016058888219782443,0.03666511133438226,0.016962229736918306,"128-128-128",512,2,379,272.1300089540018
