run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.05783865049730099,0.08294627440077713,0.05216776475074723,0.054602870959603415,0.05705061618957087,0.0211924259860498,0.061513369029898596,0.02272923214630353,0.06941652952032867,0.013092132385121417,256-256-256,256,1000,291,4124.27526304964
2,187,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.29165368239986506,0.2502693779908745,0.15928288578497746,0.09280091030399809,0.044447412648640286,0.019946449568242448,0.04489633771784233,0.01969564557253548,0.04165265180778724,0.007438775952948009,256-256-256,256,1000,636,8395.834829148836
3,377,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.11760375659975657,0.19434788395555913,0.0594848653897468,0.08820338974777121,0.07841571466945925,0.04145823698947923,0.0740076005683955,0.029963458765386496,0.06224659064337118,0.009974216337708253,256-256-256,256,1000,191,2222.443372150883
4,440,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.13967326571068608,0.1866662221959245,0.1181446874491476,0.1115921713921391,0.058977542953237705,0.028676949330070194,0.060786467578595745,0.016675766631520716,0.08150010473991678,0.010576103325448278,256-256-256,256,1000,230,2619.585831446573
5,520,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.4087641648942695,0.26666130888468204,0.21984698673943096,0.059259918613079235,0.04224956045174477,0.01953433541735826,0.043552543868346366,0.01912880631082134,0.050017815042836054,0.005665839606551428,256-256-256,256,1000,348,3348.8160531260073
6,541,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.17800783755319405,0.16678063431664567,0.12794736190197456,0.08774979884682194,0.04685751185847026,0.01330599359109285,0.04765669481075217,0.013812697657090912,0.0624123632408615,0.011584648581107847,256-256-256,256,1000,265,2280.5237842602655
7,721,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.35561171376366013,0.2606175269862755,0.1930766092107618,0.07908182901622617,0.04513640302151155,0.022858832436209797,0.04653963421626806,0.020866021255219913,0.03188807767381882,0.010455998131117068,256-256-256,256,1000,364,2999.8509558634833
8,869,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.38355556847241623,0.24885266393587413,0.20739847255716332,0.06739349938310646,0.045305028322564195,0.026074177738869136,0.04929231916621075,0.021095978193280213,0.040425767467312,0.010032579280806008,256-256-256,256,1000,414,3363.086725155823
9,926,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.2603534938160261,0.20898234250609798,0.16685798643235272,0.08720585316220049,0.05526292720222694,0.02409151399066512,0.056108105466748784,0.023417409916487938,0.05496568955595591,0.010159949291524325,256-256-256,256,1000,336,2901.567020205781
10,933,4,100000,corr,10,RealNVPN,relu,8,-5,0,None,0.4571284324276518,0.23992178592433558,0.22623153819061698,0.0477891000787323,0.03971189867474132,0.017694000579416558,0.04144822963466589,0.015292398351123357,0.046494994361130415,0.007533795732703259,256-256-256,256,1000,379,3041.2098583821207
