run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
165,187,188,64,100000,,2,MsplineN,relu,8,-16,0,,0.3171926847297554,0.2765009634852853,0.1633554145379988,0.0953730290518855,0.0386569560158226,0.0219588881534411,0.0387846797517545,0.0241089413111114,0.5467456369533351,0.1030830603357155,128-128-128,512,1000,245,1862.296298117959,15.650814465945588,1969.9247340710133,NVIDIA A40
166,187,188,64,100000,,2,MsplineN,relu,8,-16,0,,0.1347579815169647,0.1990353092042522,0.0805480642589271,0.0941297789462485,0.0434293585637566,0.0214890825849756,0.0445754321085755,0.0216362313188026,0.8138864377175805,0.0919745694345018,256-256-256,512,1000,140,1064.8029774930328,16.25771671300754,1174.6467408520402,NVIDIA A40
167,187,188,64,100000,,2,MsplineN,relu,12,-16,0,,0.2630941839018123,0.261683406457257,0.1461651759475045,0.1003420666469708,0.0461760758167324,0.0254934312125158,0.0458043653740713,0.029341815389806,0.5900261269360284,0.1121469423299521,128-128-128,512,1000,215,1637.562051218003,15.810245940927416,1743.0368889539968,NVIDIA A40
168,187,188,64,100000,,2,MsplineN,relu,12,-16,0,,0.1385241384249728,0.2103729825362289,0.0822666782973327,0.098623960486863,0.0489249343303586,0.0260694122126023,0.0482704518943443,0.0277580082518153,0.796102968800068,0.0997760436526488,256-256-256,512,1000,126,961.1224322780035,15.527044249000028,1059.895500838058,NVIDIA A40
169,377,378,64,100000,,2,MsplineN,relu,8,-16,0,,0.3767579180250533,0.2729709477024316,0.1851502793528874,0.0878630075617646,0.029027666139842,0.0148509429078966,0.0291487416382182,0.0145723196479549,0.4854051630320323,0.0593497312740832,128-128-128,512,1000,238,1850.3834339999596,15.52855112508405,1949.178729890962,NVIDIA A40
170,377,378,64,100000,,2,MsplineN,relu,8,-16,0,,0.1370595820985368,0.2097113383308825,0.0807944539313573,0.0995619633171882,0.0540569740552623,0.0318025599819519,0.0557760082240028,0.0312910562136516,0.8221678942240767,0.0940968871923234,256-256-256,512,1000,146,1117.236527303001,16.035699528991245,1212.4659856120124,NVIDIA A40
171,377,378,64,100000,,2,MsplineN,relu,12,-16,0,,0.3366269082511997,0.2776176646434331,0.17004591040285,0.0948465070254904,0.0354292995396504,0.0190739607520474,0.036382666124619,0.0207085676527117,0.542530863162509,0.0987706240766226,128-128-128,512,1000,197,1481.9707859760383,14.574358217068948,1575.9681174110156,NVIDIA A40
172,377,378,64,100000,,2,MsplineN,relu,12,-16,0,,0.1474640475961926,0.2059674939678769,0.0847288679854885,0.0980552771442869,0.0472790366909767,0.0266539801801143,0.0507982108196937,0.0252385015644623,0.8601376860960521,0.106723730840651,256-256-256,512,1000,123,960.7540744439466,15.49099047400523,1063.20224696293,NVIDIA A40
173,440,441,64,100000,,2,MsplineN,relu,8,-16,0,,0.3807409100602639,0.28172672385317,0.1853767183850549,0.0896184695862525,0.0321677691131579,0.0157153078286133,0.0316138773747021,0.0171660446755097,0.5417402282510033,0.0626369302530964,128-128-128,512,1000,233,1738.17754795996,15.08369278907776,1841.6093745550609,NVIDIA A40
174,440,441,64,100000,,2,MsplineN,relu,8,-16,0,,0.1610099631675874,0.2190042582978795,0.0882350268933846,0.0954637454435567,0.0391912417155265,0.0184018523446731,0.0398249946640031,0.0183153692675084,0.8313650347881243,0.0685010828642798,256-256-256,512,1000,128,978.2314636140364,15.362865736940876,1088.5529328989796,NVIDIA A40
175,440,441,64,100000,,2,MsplineN,relu,12,-16,0,,0.4134523735559485,0.2770821464473773,0.193803551019386,0.0832158882226666,0.0275906352944449,0.012397651264245,0.0276441337988282,0.0127099123250472,0.4345919593442595,0.0645383371379804,128-128-128,512,1000,224,1678.6646131940652,15.22165895998478,1784.2086806399748,NVIDIA A40
176,440,441,64,100000,,2,MsplineN,relu,12,-16,0,,0.3664986461014634,0.2788571445171647,0.1802917521021457,0.0893576195964043,0.032876078965725,0.0163175601249888,0.0324618562039251,0.0174260363568585,0.4806228975491126,0.0529565017853764,256-256-256,512,1000,154,1144.1174316769466,16.399371904088184,1255.0881409780122,NVIDIA A40
