run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,training_time,prediction_time,total_time,training_device
43,0,1,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.3274547048900855,0.28971407492878243,0.1610962982728686,0.09793230547382799,0.042216422278269515,0.030989328831038467,0.04327099372442333,0.032463553134256216,0.058427008224621976,0.009167026645716428,128-128-128,512,1000,266,2042.8646079009632,6.636316979012918,2084.4107105409494,NVIDIA A40
44,0,1,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.06476208448364186,0.13692294269151165,0.056419954251569995,0.08888861844814196,0.08409575372992666,0.051747040724771175,0.08262997705544418,0.056663042855142245,0.07659997351109749,0.017117030074350552,256-256-256,512,1000,172,1386.1004962070147,5.676637070020661,1419.054187235015,NVIDIA A40
45,187,188,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.11296481813956387,0.1896344670239686,0.08129514926214942,0.09990714772495755,0.05202785425650417,0.02791417583521282,0.04854754761600803,0.028139157922586207,0.08253874362423547,0.03868440470224207,128-128-128,512,1000,230,1939.1552768399706,6.301097207004204,1973.0164293599664,NVIDIA A40
46,187,188,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.287693293388713,0.276667450500835,0.1635427903047755,0.10195321317476051,0.03521897431731928,0.0219963903222409,0.034709707790664686,0.0209279442478553,0.0590926031616924,0.03062662588955722,256-256-256,512,1000,221,1874.1459443069762,6.161408394982573,1909.1243438190431,NVIDIA A40
47,187,188,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.3552509364282141,0.2835136706253123,0.18738907190443016,0.08449910797331497,0.03361351282219051,0.021263057953298695,0.033377474629975694,0.020805730082219597,0.06984026190987243,0.022851269193394412,128-128-128,512,1000,281,2368.32208086201,5.757993325009011,2415.0713315490284,NVIDIA A40
48,187,188,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.40052863994228555,0.2891088180207178,0.18866634981970512,0.08861047177885616,0.034256096558604274,0.02077194206739573,0.03340252891478778,0.020022031290684878,0.06900021693036379,0.02429618954664264,256-256-256,512,1000,213,1792.4499668140197,6.665527234959882,1823.2585043750005,NVIDIA A40
49,377,378,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.3214467761118371,0.23846288281624806,0.2005687501028568,0.08385278889927869,0.042494328149903636,0.027378826851847594,0.04141666546870705,0.02619528050405459,0.0726021858198221,0.027541045814705758,128-128-128,512,1000,279,2394.965386839991,6.115101920964662,2429.104575734993,NVIDIA A40
50,377,378,8,100000,None,2,MsplineN,relu,8,-16,0,None,0.2784568557579248,0.2486777104225908,0.16996637970852163,0.09592013974339941,0.04067619875199095,0.025155008108289988,0.03919885947493636,0.02421080947290883,0.05980998418914556,0.01597397093618501,256-256-256,512,1000,229,1914.3760046709795,6.336856912996154,1948.343885429029,NVIDIA A40
51,377,378,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.26323524684313526,0.23278147153500814,0.1643891306479755,0.09191572926335266,0.05424262675758129,0.03424974036824619,0.05208475361149153,0.032107248069977175,0.0706392909497734,0.0279541598698182,128-128-128,512,1000,260,2156.751148434996,6.495044393988792,2201.4968337219907,NVIDIA A40
52,377,378,8,100000,None,2,MsplineN,relu,12,-16,0,None,0.05870814191358029,0.1281980179609533,0.04411608904873334,0.07776591823807805,0.07531351869189132,0.04263465842626964,0.07501899172916328,0.03764065540633368,0.20174157798408157,0.031225493770433793,256-256-256,512,1000,180,1568.4056839380064,6.346973175997846,1605.0168723009992,NVIDIA A40
