run_n,seed_train,seed_test,seed_dist,seed_metrics,ndims,nsamples_train,nsamples_val,nsamples_test,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,trainable_parameters,non_trainable_parameters,batch_size,activation,regulariser,eps_regulariser,training_device,epochs_input
1,0,1,0,0,4,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,169620,0,256,relu,,0.0,NVIDIA A40,1000
15,440,441,0,0,4,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,339240,0,256,relu,,0.0,NVIDIA A40,1000
23,541,542,0,0,4,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,339240,0,256,relu,,0.0,NVIDIA A40,1000
32,869,870,0,0,4,100000,30000,100000,,10,RealNVPN,--,-5,256-256-256,1333800,0,256,relu,,0.0,NVIDIA A40,1000
36,926,927,0,0,4,100000,30000,100000,,10,RealNVPN,--,-5,256-256-256,1333800,0,256,relu,,0.0,NVIDIA A40,1000
44,0,1,0,0,8,100000,30000,100000,,10,RealNVPN,--,-5,256-256-256,1349200,0,256,relu,,0.0,NVIDIA A40,1000
51,377,378,0,0,8,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,346960,0,256,relu,,0.0,NVIDIA A40,1000
65,721,722,0,0,8,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,173480,0,256,relu,,0.0,NVIDIA A40,1000
74,926,927,0,0,8,100000,30000,100000,,5,RealNVPN,--,-5,256-256-256,674600,0,256,relu,,0.0,NVIDIA A40,1000
79,933,934,0,0,8,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,346960,0,256,relu,,0.0,NVIDIA A40,1000
92,377,378,0,0,16,100000,30000,100000,,10,RealNVPN,--,-5,256-256-256,1380000,0,256,relu,,0.0,NVIDIA A40,1000
99,520,521,0,0,16,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,362400,0,256,relu,,0.0,NVIDIA A40,1000
110,869,870,0,0,16,100000,30000,100000,,5,RealNVPN,--,-5,256-256-256,690000,0,256,relu,,0.0,NVIDIA A40,1000
113,926,927,0,0,16,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,181200,0,256,relu,,0.0,NVIDIA A40,1000
121,0,1,0,0,32,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,196640,0,256,relu,,0.0,NVIDIA A40,1000
134,440,441,0,0,32,100000,30000,100000,,5,RealNVPN,--,-5,256-256-256,720800,0,256,relu,,0.0,NVIDIA A40,1000
137,520,521,0,0,32,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,196640,0,256,relu,,0.0,NVIDIA A40,1000
141,541,542,0,0,32,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,196640,0,256,relu,,0.0,NVIDIA A40,1000
148,721,722,0,0,32,100000,30000,100000,,10,RealNVPN,--,-5,256-256-256,1441600,0,256,relu,,0.0,NVIDIA A40,1000
154,926,927,0,0,32,100000,30000,100000,,5,RealNVPN,--,-5,256-256-256,720800,0,256,relu,,0.0,NVIDIA A40,1000
159,933,934,0,0,32,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,393280,0,256,relu,,0.0,NVIDIA A40,1000
171,377,378,0,0,64,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,455040,0,256,relu,,0.0,NVIDIA A40,1000
185,721,722,0,0,64,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,227520,0,256,relu,,0.0,NVIDIA A40,1000
193,926,927,0,0,64,100000,30000,100000,,5,RealNVPN,--,-5,128-128-128,227520,0,256,relu,,0.0,NVIDIA A40,1000
200,933,934,0,0,64,100000,30000,100000,,10,RealNVPN,--,-5,256-256-256,1564800,0,256,relu,,0.0,NVIDIA A40,1000
211,377,378,0,0,100,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,524520,0,256,relu,,0.0,NVIDIA A40,1000
223,541,542,0,0,100,100000,30000,100000,,10,RealNVPN,--,-5,128-128-128,524520,0,256,relu,,0.0,NVIDIA A40,1000
