run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4463622907447519,0.45702544721863186,0.20705734959155198,0.19875524100286168,0.02545900293413927,0.02545900293413927,0.23664371514703286,128-128-128,512,1000,216,1426.4092951770872
2,187,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4848743494550495,0.48088326483808796,0.21677705267803876,0.2156074734085953,0.018087244504067908,0.018087244504067908,0.16897099458255657,128-128-128,512,1000,231,1527.6889389841817
3,377,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.48800842041666936,0.4893187403989623,0.22069240312261285,0.21114889239937773,0.019300806421797018,0.019300806421797018,0.35965009680583493,128-128-128,512,1000,214,1459.478776529897
4,440,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4922961970374289,0.4907023171289962,0.21987689461010473,0.21619010068729044,0.013767233428306023,0.013767233428306023,0.15259616124123815,128-128-128,512,1000,260,1867.2067370070145
5,520,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4484391880507414,0.462077680582588,0.20709066948941074,0.20413360729066993,0.012152911613022796,0.012152911613022796,0.11018841505101869,128-128-128,512,1000,228,1652.4978010132909
6,541,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4800717711995181,0.4935420503832658,0.22048524115894486,0.21421144801191616,0.018005856854855614,0.018005856854855614,0.13286575122208533,128-128-128,512,1000,223,1565.249789361842
7,721,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.49541887621807823,0.5083012837734495,0.2225280473286006,0.2187148138624097,0.016168796486633052,0.016168796486633052,0.24313107421402438,128-128-128,512,1000,249,1817.518630431965
8,869,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.5010376578306729,0.5014142244506199,0.21490077517384937,0.21395058799359168,0.008572923469818979,0.008572923469818979,0.07767610601432585,128-128-128,512,1000,243,1857.210107771214
9,926,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.5148006913349021,0.5163129134613947,0.21892088164370976,0.21717531139923058,0.013478844938947028,0.013478844938947028,0.18494226623239388,128-128-128,512,1000,208,1447.3190981708467
10,933,16,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.46100167119547425,0.464368647626582,0.20565077185918915,0.20318112983110215,0.022895747262038905,0.022895747262038905,0.15085086599615988,128-128-128,512,1000,212,1391.4610720188357
