run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
32,0,400,100000,corr,5,MsplineN,relu,12,-16,0,None,-1,0.03875167792014923,0.018153353403492327,0.015591224090116412,0.029040647542061773,0.3256828360142351,0.3256828360142351,20.95654448153455,128-128-128,512,1000,217,5140.668985083699
33,0,4,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.45866813837561016,0.4571218207319009,0.21238558547148695,0.2116120027790507,0.04598662695530061,0.04598662695530061,0.02482874268928333,512-512-512,512,1000,242,7713.13119890634
34,0,8,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.4551153713927675,0.45407982472165376,0.21329237955199604,0.21169881416235906,0.06232046238543433,0.06232046238543433,0.09526217981050228,512-512-512,512,1000,106,3405.8640371309593
35,0,16,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.39352118735183195,0.39612537201975595,0.19892522564139747,0.1945378698042398,0.0765710872503122,0.0765710872503122,0.19912659744296338,512-512-512,512,1000,92,3055.0465183230117
36,0,32,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.32538186918580897,0.3270407197834732,0.18179841436662847,0.17164837298086894,0.08505911678913078,0.08505911678913078,0.60630516252905,512-512-512,512,1000,79,2631.263618171215
37,0,64,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.30999401734766885,0.3238730454620461,0.1764369570846951,0.16333856972045543,0.11146133836838926,0.11146133836838926,0.9902196257526505,512-512-512,512,1000,76,2602.6929115299135
38,0,100,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.2550561693668877,0.26498482020585984,0.15265492605643405,0.14251205653550658,0.13491083443412782,0.13491083443412782,2.762630058596674,512-512-512,512,1000,79,2730.888694106601
39,0,200,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.1505278551009032,0.1305922897806019,0.0957485751635787,0.0961617614873752,0.19705715040997174,0.19705715040997174,7.148852498098944,512-512-512,512,1000,76,2901.920288096182
40,0,400,100000,corr,10,MsplineN,relu,12,-16,0,None,-1,0.11580685970657487,0.09261771842035002,0.0673480253497443,0.0748106361010611,0.2196140674884886,0.2196140674884886,16.203641081507012,512-512-512,512,1000,82,4740.841192917898
7,0,200,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.14926818037740433,0.13433169110106755,0.08492243042087672,0.09446079843520672,0.1898230635463686,0.1898230635463686,11.581887873696873,128-128-128,512,1000,849,5030.020868727006
