run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
14,0,32,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.3167076098079168,0.3548073067836877,0.1681531904901565,0.1380558655957349,0.0087567109850134,0.0087567109850134,0.253672492580848,256-256-256,512,1000,171,918.939649341628
15,0,32,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4678541100082808,0.4937646963123797,0.2140319592573666,0.2031155851645419,0.0033379706556126,0.0033379706556126,0.2396996117180961,128-128-128,512,1000,295,1553.3461646959186
16,0,32,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.3051233162731017,0.333462631698093,0.13704126374176,0.1336752110466268,0.0105068049214129,0.0105068049214129,0.2484785479156631,256-256-256,512,1000,148,810.2683166582137
17,0,64,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4617460658994839,0.4927624133173773,0.2128773946835674,0.200127965222443,0.0044322173257067,0.0044322173257067,0.4791439675759864,128-128-128,512,1000,376,2003.8497420381757
18,0,64,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.2810571143951155,0.3058120774482078,0.1311447123008929,0.122278099308122,0.0117583106338134,0.0117583106338134,0.4792936217584231,256-256-256,512,1000,153,846.1308936085552
19,0,64,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4738923285574853,0.4960192753826793,0.2140279336553982,0.2047349045006328,0.004165746613501,0.004165746613501,0.4724041744512134,128-128-128,512,1000,350,2607.073804905638
20,0,64,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4570668499129406,0.4968681797218787,0.2110692358867874,0.1953290612982339,0.0045629448165859,0.0045629448165859,0.4771658697937972,256-256-256,512,1000,203,1239.81577478908
21,0,100,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4815070767635022,0.4974257206591287,0.2155297672924553,0.2094942292114579,0.0038646681619796,0.0038646681619796,0.7398685519538406,128-128-128,512,1000,384,2104.272948363796
22,0,100,100000,corr,2,MsplineN,relu,8,-16,0,None,-1,0.4609875137546941,0.4835811340117656,0.2118368916581897,0.2008532962821664,0.0050919033349973,0.0050919033349973,0.7430596088887154,256-256-256,512,1000,225,1232.893700569868
23,0,100,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.4979536994968255,0.4992870684718326,0.214269142144916,0.214317547688296,0.0042233104663736,0.0042233104663736,0.73578222629032,128-128-128,512,1000,397,2173.1650264002383
24,0,100,100000,corr,2,MsplineN,relu,12,-16,0,None,-1,0.469325269937878,0.4856363202228637,0.2111201143421865,0.2028275438143974,0.0048531401193971,0.0048531401193971,0.7482927202814641,256-256-256,512,1000,198,1049.7039137091488
