run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,1,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.45993019869189594,0.2929297344996048,0.20873406112753792,0.07364273339984438,0.034301637088345396,0.021781160779990993,0.034127619117428384,0.022126940638260734,8.965823271661433,3.040214792180492,256-256-256,512,1000,773,10704.928988946951
2,187,188,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.00020177044148601814,0.007225229655812497,0.0011287195143836438,0.004664311994739753,0.5423938478561993,0.2825586929892903,0.5404793243946625,0.32164947333684585,146.9037285245662,3.5626489095039093,256-256-256,512,1000,1000,13909.469291207031
3,377,378,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.3280575717659915,0.2548107223578884,0.17977150694945393,0.08720102829289916,0.04454684337456896,0.025780726233072062,0.04371196876881703,0.02613654621177898,9.566890182658591,1.646365637077442,256-256-256,512,1000,762,10431.754089301103
4,440,441,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.4298408715640703,0.2730275068216686,0.20971581784581558,0.07068611927449386,0.035887682138423915,0.022004359087209577,0.035830751575314346,0.02356511142180455,8.311542449323,1.6921256618956297,256-256-256,512,1000,829,11542.081980902934
5,520,521,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.45829272448721114,0.2868203259260572,0.21301598706989944,0.06846313034111852,0.0349693700412538,0.021356235227145845,0.034480320824350416,0.02234063761076532,7.49805089074569,1.0268639215111166,256-256-256,512,1000,1000,13763.350519453059
6,541,542,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.22972712211430907,0.24026095596965283,0.1435022970981045,0.09580974516627173,0.053129458024398106,0.03207216158788669,0.05154425225572359,0.032850658248182035,10.438732468102023,1.745422820976301,256-256-256,512,1000,714,9959.054995149956
7,721,722,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.09062651833440405,0.15877420650230364,0.06936139795019905,0.0847863896101152,0.07892321320035772,0.04605013979463432,0.07666304859269804,0.04960707181393667,12.334384859829552,1.8545898001568595,256-256-256,512,1000,940,12944.24609071808
8,869,870,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.0053367507995486715,0.04354173272962822,0.00400540206207273,0.02211159242230347,0.24236737666894329,0.15221625590520613,0.23318218577858016,0.16112554021959424,44.82981666820051,2.2944345135448,256-256-256,512,1000,967,13556.855039468035
9,926,927,1000,100000,None,2,MsplineN,relu,12,-16,0,None,0.43691295815050607,0.282365670016751,0.2045085112576023,0.07407981192255873,0.03630287739751294,0.021810333528293927,0.03570089654680197,0.022408126905685683,9.685366955304541,2.6617791352255558,256-256-256,512,1000,853,11963.508943154942
