run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.3477264821930696,0.2841204464397577,0.17395145127657244,0.09237277232020277,0.05463947969903949,0.024547824200654017,0.05622234831118916,0.026950871076164933,3.5858862232365,0.4739103938972507,128-128-128,512,1000,610,3964.166043002042
2,187,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.00012552103990555287,0.0012886832772445493,0.0010192575864305402,0.0004558340231528632,0.30988432602938965,0.13510171957427886,0.33073965651901616,0.1521574658899057,20.925624723662942,0.3423013505037201,128-128-128,512,1000,725,5036.889070319943
3,377,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.008471466447014454,0.03866672135712517,0.01215157231042912,0.034613050550463896,0.14087505304173098,0.06336073831657604,0.1465866989923228,0.07388349446158836,10.785623861670135,0.31486938423158717,128-128-128,512,1000,701,4820.0059024350485
4,440,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.004597173945999704,0.02929785022756823,0.004095422770184407,0.019420469213081135,0.20487302312725153,0.09939187020751053,0.21030739281205357,0.10234765838780341,12.117386172131607,0.38311918423726,128-128-128,512,1000,736,5058.36961138295
5,520,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.0003889719997709272,0.005772959158883315,0.0012525929162020212,0.004499229117117732,0.3696092549026399,0.17681370929492612,0.3724218760355266,0.1780518462736376,22.33046944573227,0.44539431176988625,128-128-128,512,1000,717,4673.236919910065
6,541,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.009424858238094889,0.048335487981776115,0.008295495824241342,0.03029425103624701,0.17385076780812012,0.08185611086686592,0.17677227822599428,0.08854332103085781,13.432402026958163,0.3751523542242808,128-128-128,512,1000,785,5281.957480878918
7,721,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.012752619540805147,0.046812138980397704,0.013942719331262805,0.03965421691522923,0.13898194175601278,0.06409275925903031,0.143292265313148,0.07085019311130865,8.486876310114031,0.41133326272777043,128-128-128,512,1000,801,5304.589071792085
8,869,200,100000,corr,2,MsplineN,relu,12,-16,0,None,2.9160846446216607e-05,0.0003821681671144577,0.0010104619973277792,0.00017708081823063362,0.31576631876811767,0.16489631929772502,0.3351208286401068,0.1574762254537765,21.982183731062623,0.33532298913624403,128-128-128,512,1000,769,5245.801351954928
9,926,200,100000,corr,2,MsplineN,relu,12,-16,0,None,3.175136538395536e-05,0.00045672746744175445,0.0010321260726702203,0.0005055661459069165,0.30973125313433875,0.14636331598248,0.3042040774256954,0.15403299686284233,20.14588147680911,0.4440248202966736,128-128-128,512,1000,646,4453.858120674035
10,933,200,100000,corr,2,MsplineN,relu,12,-16,0,None,0.12675266105143224,0.1849742022868612,0.08416424526759357,0.09279890751022335,0.0865294194727974,0.04402712580485401,0.08957674372139254,0.04509905484353264,6.51698293837398,0.3506023685770632,128-128-128,512,1000,652,4536.767993786954
