run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,kl_divergence,ks_test_mean,ks_test_median,ad_test_mean,ad_test_median,Wasserstein_median,Wasserstein_mean,frob_norm,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.4600307625892849,0.47956179266112803,0.21097155934519654,0.20750344306264007,0.037348030119781925,0.037348030119781925,0.08497760013877478,128-128-128,512,1000,187,4838.043141489383
2,187,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.44840966393214765,0.4450402664235796,0.2102806804497166,0.2036607520493961,0.033253801276935495,0.033253801276935495,0.058510207702795074,128-128-128,512,1000,175,4423.253166359849
3,377,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.5203953977413855,0.5132243088832331,0.2189294033796425,0.2203287897837625,0.018538247283438433,0.018538247283438433,0.027726702092489175,128-128-128,512,1000,190,4180.702206600923
4,440,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.4763833405697897,0.4705005238697323,0.21323923106323228,0.20990925655317175,0.030636822003739912,0.030636822003739912,0.0649337083018907,128-128-128,512,1000,183,4141.555692389142
5,520,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.41776297580855215,0.45999041150214537,0.20352030788260622,0.1951786811123737,0.04602137101395212,0.04602137101395212,0.0544805546328112,128-128-128,512,1000,184,4312.989842465147
6,541,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.382878592180056,0.3860260219526608,0.19633612403467024,0.19080106037093975,0.0588328624269705,0.0588328624269705,0.13024940127130658,128-128-128,512,1000,177,4746.113171836827
7,721,8,100000,corr,5,CsplineN,relu,12,-16,0,None,-1,0.4844989506806571,0.4962220925143352,0.22227533856459775,0.21787022454821972,0.03011782623217459,0.03011782623217459,0.07877180779440784,128-128-128,512,1000,208,5264.6181319919415
8,869,8,100000,corr,5,CsplineN,relu,12,-16,0,None,0.2970928578122953,0.2573124851957182,0.16995104589895763,0.09766293099280098,0.033588434086643214,0.020980020701200423,0.03607824950970511,0.020633253237258925,0.09715805971912377,0.01602356506453052,128-128-128,512,1000,209,6854.445425132988
9,926,8,100000,corr,5,CsplineN,relu,12,-16,0,None,0.34891382808881755,0.27251957009476646,0.17368159162598926,0.09286052607182464,0.03614339407848864,0.021718930370953064,0.03659085398759252,0.023044962899179178,0.056549279962561996,0.014207187701517498,128-128-128,512,1000,204,6621.364869650977
10,933,8,100000,corr,5,CsplineN,relu,12,-16,0,None,0.26923308438366506,0.2508202285954912,0.1377589031497366,0.10110860733543209,0.03861211483456907,0.01790725611130204,0.03715755101502855,0.018033438098194604,0.05558190369596172,0.013136961609352035,128-128-128,512,1000,188,6135.629761365999
1,0,1,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.09646163662638732,0.23183722467262866,0.039240161943920285,0.08134840133610217,0.07366084535665171,0.0446047155037586,0.0734266857176697,0.03612769472438478,0.12279241537877869,0.016881366991586117,128-128-128,512,2,189,374.0895463670022
2,187,188,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.10794627917430188,0.2207855171712573,0.041810480346920836,0.0789875676960938,0.04620701963359792,0.0236232442489302,0.048072054986301606,0.02399307835112383,0.178295921665014,0.022117837184731943,128-128-128,512,2,177,375.23042421900027
3,377,378,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.29986091147994853,0.2647101274591158,0.1571554281362147,0.09151276936323662,0.04182432797448209,0.026950309856341198,0.04099455031941307,0.024979015535127852,0.08010964520220684,0.013430364946928581,128-128-128,512,2,192,377.256470170003
4,440,441,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.3448985216031355,0.28397099224984645,0.16963403843745573,0.09669967430768477,0.03304969526174962,0.022866594409844166,0.034228024361623664,0.02314763287755593,0.07908393714300058,0.015818365602868575,128-128-128,512,2,185,351.5276907450025
5,520,521,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.018224356838709124,0.039079471234339094,0.007681608032698568,0.01583957561252342,0.08731493492127142,0.04582925364048673,0.08408532385941177,0.04478545764012535,0.14898776338927916,0.016624914855366324,128-128-128,512,2,186,396.8266811700014
6,541,542,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.06882725530666571,0.12468803279369212,0.026243616989622798,0.053875506770621716,0.04515092689099022,0.022564913032428396,0.046355217135365945,0.019134849746920445,0.1162209129971115,0.009556277807050817,128-128-128,512,2,179,382.62541300599696
7,721,722,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.3644695351230953,0.26892457101469436,0.18461243160704394,0.08093965541674089,0.030755006549826935,0.01934252264369544,0.03152674257079389,0.018968719644678122,0.052506724679775144,0.014327944577796313,128-128-128,512,2,210,393.9277577380126
8,869,870,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.19741640587949869,0.19452772322432563,0.12984277831271512,0.10249277274178764,0.045826080590899064,0.026116787746959927,0.044532514809974645,0.028015901576649148,0.08439264001345717,0.019079958666499426,128-128-128,512,2,211,366.98799764299474
9,926,927,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.25114750928281854,0.2666625381578187,0.1267854350811374,0.10437754528742607,0.0473671352446404,0.022294862287070748,0.04722090234809842,0.024828485526463148,0.09556264725023277,0.029175113488686958,128-128-128,512,2,206,374.4605517519958
10,933,934,8,100000,None,5,CsplineN,relu,12,-16,0,None,0.25320569607831067,0.2282411766478231,0.1531133436542611,0.1001875233627531,0.03678778779680656,0.023924660912335246,0.04054791144265306,0.024044097642560353,0.08049336555078489,0.024109737851272413,128-128-128,512,2,190,333.22153306800465
